,category,href,source,text,title,tokens,text_short
559,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/New-Father/show/441257,http://www.medhelp.org,"
        I think pediatricians screen at 18 and 24 months for autism.  A couple web sites I found helpful were:
http://www.firstsigns.org 
http://www.info.med.yale.edu/chldstdy/autism/pddinfo.html

Concerns many parents have about autism is if their children do not respond to their own names, cannot follow directions, have repetitive behaviors like arm flapping or rocking, walk on their toes, stack and line up their toys, play inappropriately with their toys, don't socialize with others and have limited eye contact.  Also if children don't hit developmental delays like rolling over, sitting, standing, walking, babbling, smiling and laughing, etc.  My daughter hit a lot of hers on the late side, but I was concerned at 24 months when she still didn't say any words.  At the time I didn't realize there was a difference between speaking and receptive language.  She didn't even respond to her own name, but I just thought that was part of the speech delay.  I probably should have questioned it with the pediatrician earlier, but my husband didn't say his first word until he was 2.  He is not autistic, he was just late in talking.  His first words were all numbers and he didnt' say mama or daddy until he was 3.  But then he was reading at age 3 and then caught up completely with everything, without any therapies (I don't think therapy was done earlier back in the 1970s).  He went on to college and then to grad school and has a PhD from Yale.  15 months is also a little on the early side, but personally, I'd just keep a track of it, address everything with the pediatrician, and stay on top of it, and try not to worry too much.  Plus if you stress out, your son might pick up on it and feel undo pressure to perform (i.e. speak).  Oh, and terrible twos start around 15 to 18 months, so maybe he's just starting a little early with the tantrums.  I guess with autistic children, the why of the tantrums is a clue.  My daughter had a meltdown when we rearranged the furniture in our house.  We had to move it back to original position.  She has meltdowns when anything in her routine is changed.  Autistic children generally like routines and things to be the same in their day to day activities.

Seriously, if you have concerns, address them with the pediatrician.  Especially if he's missing other milestones or is not social.  And if he's speech delayed, there is a wonderful 0 to 3 program that is government subsidized, that deals with lots of delay issues.  I think for just speech delays he probably wouldn't qualify until 24 months or so unless there are other things going on.  Also boys are generally later than girls to start talking.  Good luck.  Raising children is difficult, no matter what the issues.  

    ",New Father,"['new', 'father', 'i', 'think', 'pediatricians', 'screen', 'at', '18', 'and', '24', 'months', 'for', 'autism', 'a', 'couple', 'web', 'sites', 'i', 'found', 'helpful', 'were', 'http', 'www', 'firstsigns', 'org', 'http', 'www', 'info', 'med', 'yale', 'edu', 'chldstdy', 'autism', 'pddinfo', 'html', 'concerns', 'many', 'parents', 'have', 'about', 'autism', 'is', 'if', 'their', 'children', 'do', 'not', 'respond', 'to', 'their', 'own', 'names', 'cannot', 'follow', 'directions', 'have', 'repetitive', 'behaviors', 'like', 'arm', 'flapping', 'or', 'rocking', 'walk', 'on', 'their', 'toes', 'stack', 'and', 'line', 'up', 'their', 'toys', 'play', 'inappropriately', 'with', 'their', 'toys', 'don', 't', 'socialize', 'with', 'others', 'and', 'have', 'limited', 'eye', 'contact', 'also', 'if', 'children', 'don', 't', 'hit', 'developmental', 'delays', 'like', 'rolling', 'over', 'sitting', 'standing', 'walking', 'babbling', 'smiling', 'and', 'laughing', 'etc', 'my', 'daughter', 'hit', 'a', 'lot', 'of', 'hers', 'on', 'the', 'late', 'side', 'but', 'i', 'was', 'concerned', 'at', '24', 'months', 'when', 'she', 'still', 'didn', 't', 'say', 'any', 'words', 'at', 'the', 'time', 'i', 'didn', 't', 'realize', 'there', 'was', 'a', 'difference', 'between', 'speaking', 'and', 'receptive', 'language', 'she', 'didn', 't', 'even', 'respond', 'to', 'her', 'own', 'name', 'but', 'i', 'just', 'thought', 'that', 'was', 'part', 'of', 'the', 'speech', 'delay', 'i', 'probably', 'should', 'have', 'questioned', 'it', 'with', 'the', 'pediatrician', 'earlier', 'but', 'my', 'husband', 'didn', 't', 'say', 'his', 'first', 'word', 'until', 'he', 'was', '2', 'he', 'is', 'not', 'autistic', 'he', 'was', 'just', 'late', 'in', 'talking', 'his', 'first', 'words', 'were', 'all', 'numbers', 'and', 'he', 'didnt', 'say', 'mama', 'or', 'daddy', 'until', 'he', 'was', '3', 'but', 'then', 'he', 'was', 'reading', 'at', 'age', '3', 'and', 'then', 'caught', 'up', 'completely', 'with', 'everything', 'without', 'any', 'therapies', 'i', 'don', 't', 'think', 'therapy', 'was', 'done', 'earlier', 'back', 'in', 'the', '1970s', 'he', 'went', 'on', 'to', 'college', 'and', 'then', 'to', 'grad', 'school', 'and', 'has', 'a', 'phd', 'from', 'yale', '15', 'months', 'is', 'also', 'a', 'little', 'on', 'the', 'early', 'side', 'but', 'personally', 'i', 'd', 'just', 'keep', 'a', 'track', 'of', 'it', 'address', 'everything', 'with', 'the', 'pediatrician', 'and', 'stay', 'on', 'top', 'of', 'it', 'and', 'try', 'not', 'to', 'worry', 'too', 'much', 'plus', 'if', 'you', 'stress', 'out', 'your', 'son', 'might', 'pick', 'up', 'on', 'it', 'and', 'feel', 'undo', 'pressure', 'to', 'perform', 'i', 'e', 'speak', 'oh', 'and', 'terrible', 'twos', 'start', 'around', '15', 'to', '18', 'months', 'so', 'maybe', 'he', 's', 'just', 'starting', 'a', 'little', 'early', 'with', 'the', 'tantrums', 'i', 'guess', 'with', 'autistic', 'children', 'the', 'why', 'of', 'the', 'tantrums', 'is', 'a', 'clue', 'my', 'daughter', 'had', 'a', 'meltdown', 'when', 'we', 'rearranged', 'the', 'furniture', 'in', 'our', 'house', 'we', 'had', 'to', 'move', 'it', 'back', 'to', 'original', 'position', 'she', 'has', 'meltdowns', 'when', 'anything', 'in', 'her', 'routine', 'is', 'changed', 'autistic', 'children', 'generally', 'like', 'routines', 'and', 'things', 'to', 'be', 'the', 'same', 'in', 'their', 'day', 'to', 'day', 'activities', 'seriously', 'if', 'you', 'have', 'concerns', 'address', 'them', 'with', 'the', 'pediatrician', 'especially', 'if', 'he', 's', 'missing', 'other', 'milestones', 'or', 'is', 'not', 'social', 'and', 'if', 'he', 's', 'speech', 'delayed', 'there', 'is', 'a', 'wonderful', '0', 'to', '3', 'program', 'that', 'is', 'government', 'subsidized', 'that', 'deals', 'with', 'lots', 'of', 'delay', 'issues', 'i', 'think', 'for', 'just', 'speech', 'delays', 'he', 'probably', 'wouldn', 't', 'qualify', 'until', '24', 'months', 'or', 'so', 'unless', 'there', 'are', 'other', 'things', 'going', 'on', 'also', 'boys', 'are', 'generally', 'later', 'than', 'girls', 'to', 'start', 'talking', 'good', 'luck', 'raising', 'children', 'is', 'difficult', 'no', 'matter', 'what', 'the', 'issues']","
        I think pediatricians screen at 18 and 24 months for autism.  A couple web sites I found helpful were:
http://www.firstsigns.org 
http://www.info.med.yale.edu/chldstdy/autism/pddinfo.html

Concerns many parents have about autism is if their children do not respond to their own names, cannot"
560,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-son-becoming-violent/show/414376,http://www.medhelp.org,"
        I feel for you--we are in the same boat.  I have a 10 year old daugther with AS.  She is starting to get more violent at school--spitting, biting, kicking, knocking over desks, but she does not do this at home.  She does talk about wanting to kill people, including herself, but we are hoping this is just her anger & frustration talking.  We have just started neurofeedback.  I can't say if it is working yet, but, like you, are trying everything we can to see if it will help.  Good luck to you on your journey--and what a journey it is!
    ",Asperger's son becoming violent,"['asperger', 's', 'son', 'becoming', 'violent', 'i', 'feel', 'for', 'you', 'we', 'are', 'in', 'the', 'same', 'boat', 'i', 'have', 'a', '10', 'year', 'old', 'daugther', 'with', 'as', 'she', 'is', 'starting', 'to', 'get', 'more', 'violent', 'at', 'school', 'spitting', 'biting', 'kicking', 'knocking', 'over', 'desks', 'but', 'she', 'does', 'not', 'do', 'this', 'at', 'home', 'she', 'does', 'talk', 'about', 'wanting', 'to', 'kill', 'people', 'including', 'herself', 'but', 'we', 'are', 'hoping', 'this', 'is', 'just', 'her', 'anger', 'frustration', 'talking', 'we', 'have', 'just', 'started', 'neurofeedback', 'i', 'can', 't', 'say', 'if', 'it', 'is', 'working', 'yet', 'but', 'like', 'you', 'are', 'trying', 'everything', 'we', 'can', 'to', 'see', 'if', 'it', 'will', 'help', 'good', 'luck', 'to', 'you', 'on', 'your', 'journey', 'and', 'what', 'a', 'journey', 'it', 'is']","
        I feel for you--we are in the same boat.  I have a 10 year old daugther with AS.  She is starting to get more violent at school--spitting, biting, kicking, knocking over desks, but she does not do this at home.  She does talk about wanting to kill people, including herself, but we are hopin"
561,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Twelve-year-old-son---Aspergers/show/435366,http://www.medhelp.org,"
        Hi, 

I have a stepson who is 12 years old and I honestly think he has Asperger Syndrome. He too has wiped his feces on the wall, under the table, on his clothes, and etc. At first, I thought it was chocolate, until I smelled it. I was so horrified. I talked to his dad and his mom, but they were no help at all. By getting him help you are doing the right thing. 
    ",Twelve year old son - Asperger's?,"['twelve', 'year', 'old', 'son', 'asperger', 's', 'hi', 'i', 'have', 'a', 'stepson', 'who', 'is', '12', 'years', 'old', 'and', 'i', 'honestly', 'think', 'he', 'has', 'asperger', 'syndrome', 'he', 'too', 'has', 'wiped', 'his', 'feces', 'on', 'the', 'wall', 'under', 'the', 'table', 'on', 'his', 'clothes', 'and', 'etc', 'at', 'first', 'i', 'thought', 'it', 'was', 'chocolate', 'until', 'i', 'smelled', 'it', 'i', 'was', 'so', 'horrified', 'i', 'talked', 'to', 'his', 'dad', 'and', 'his', 'mom', 'but', 'they', 'were', 'no', 'help', 'at', 'all', 'by', 'getting', 'him', 'help', 'you', 'are', 'doing', 'the', 'right', 'thing']","
        Hi, 

I have a stepson who is 12 years old and I honestly think he has Asperger Syndrome. He too has wiped his feces on the wall, under the table, on his clothes, and etc. At first, I thought it was chocolate, until I smelled it. I was so horrified. I talked to his dad and his mom, but they"
562,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/How-to-get-a-clear-diagnosis/show/416745,http://www.medhelp.org,"
        It is hard to find doctors who truly understand Asperger's.  My daughter's pediatrician mentioned it & we started researching it & it was like, ""Wow--so that is it!""  We had been homeschooling, so we went to the school for testing with the attitude that we knew this was it.  They agreed.  As far as finding doctors to actually help, that has been not happening for us.  Our daugther is 10 & we have been to many drs., support groups, seminars, & read every book under the sun.  All the books point out the behaviors my daugther exhibits, but I've yet to find one that actually helps us deal with it.
    ",How to get a clear diagnosis,"['how', 'to', 'get', 'a', 'clear', 'diagnosis', 'it', 'is', 'hard', 'to', 'find', 'doctors', 'who', 'truly', 'understand', 'asperger', 's', 'my', 'daughter', 's', 'pediatrician', 'mentioned', 'it', 'we', 'started', 'researching', 'it', 'it', 'was', 'like', 'wow', 'so', 'that', 'is', 'it', 'we', 'had', 'been', 'homeschooling', 'so', 'we', 'went', 'to', 'the', 'school', 'for', 'testing', 'with', 'the', 'attitude', 'that', 'we', 'knew', 'this', 'was', 'it', 'they', 'agreed', 'as', 'far', 'as', 'finding', 'doctors', 'to', 'actually', 'help', 'that', 'has', 'been', 'not', 'happening', 'for', 'us', 'our', 'daugther', 'is', '10', 'we', 'have', 'been', 'to', 'many', 'drs', 'support', 'groups', 'seminars', 'read', 'every', 'book', 'under', 'the', 'sun', 'all', 'the', 'books', 'point', 'out', 'the', 'behaviors', 'my', 'daugther', 'exhibits', 'but', 'i', 've', 'yet', 'to', 'find', 'one', 'that', 'actually', 'helps', 'us', 'deal', 'with', 'it']","
        It is hard to find doctors who truly understand Asperger's.  My daughter's pediatrician mentioned it & we started researching it & it was like, ""Wow--so that is it!""  We had been homeschooling, so we went to the school for testing with the attitude that we knew this was it.  They agreed.  A"
563,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/I-dont-know-where-to-begin/show/401655,http://www.medhelp.org,"
        My daugher is 9 1/2 andyou nearly described her to a t.  She is PDD/NOS a strain of autism. Youshould have your child tested for strains of autism. My daughter is on Daytrana, an ADHD medicine which helps her to concentrate and she is undergoing OT Therapy which has been a big help.  She went from problem student to role model.  The teacher workswith us and she has an agenda book that all her homework is written down in as well as her behavior for the day. I am required to sign it daily, so she cannot get away with anything or ""forget.""   Kids with aspergers and austism spectrum disorders are not properly diagnosed regularly...or misdiagnosed as ADHD quite often.  Good Luck...this is a hard road and a battle I have been fighting for quite a while...but to get on the right track is worth it...in the long run...many autism spectrum children...like my daughter...are quite brillant. 
    ",I don't know where to begin!,"['i', 'don', 't', 'know', 'where', 'to', 'begin', 'my', 'daugher', 'is', '9', '1', '2', 'andyou', 'nearly', 'described', 'her', 'to', 'a', 't', 'she', 'is', 'pdd', 'nos', 'a', 'strain', 'of', 'autism', 'youshould', 'have', 'your', 'child', 'tested', 'for', 'strains', 'of', 'autism', 'my', 'daughter', 'is', 'on', 'daytrana', 'an', 'adhd', 'medicine', 'which', 'helps', 'her', 'to', 'concentrate', 'and', 'she', 'is', 'undergoing', 'ot', 'therapy', 'which', 'has', 'been', 'a', 'big', 'help', 'she', 'went', 'from', 'problem', 'student', 'to', 'role', 'model', 'the', 'teacher', 'workswith', 'us', 'and', 'she', 'has', 'an', 'agenda', 'book', 'that', 'all', 'her', 'homework', 'is', 'written', 'down', 'in', 'as', 'well', 'as', 'her', 'behavior', 'for', 'the', 'day', 'i', 'am', 'required', 'to', 'sign', 'it', 'daily', 'so', 'she', 'cannot', 'get', 'away', 'with', 'anything', 'or', 'forget', 'kids', 'with', 'aspergers', 'and', 'austism', 'spectrum', 'disorders', 'are', 'not', 'properly', 'diagnosed', 'regularly', 'or', 'misdiagnosed', 'as', 'adhd', 'quite', 'often', 'good', 'luck', 'this', 'is', 'a', 'hard', 'road', 'and', 'a', 'battle', 'i', 'have', 'been', 'fighting', 'for', 'quite', 'a', 'while', 'but', 'to', 'get', 'on', 'the', 'right', 'track', 'is', 'worth', 'it', 'in', 'the', 'long', 'run', 'many', 'autism', 'spectrum', 'children', 'like', 'my', 'daughter', 'are', 'quite', 'brillant']","
        My daugher is 9 1/2 andyou nearly described her to a t.  She is PDD/NOS a strain of autism. Youshould have your child tested for strains of autism. My daughter is on Daytrana, an ADHD medicine which helps her to concentrate and she is undergoing OT Therapy which has been a big help.  She we"
564,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/autism/show/415531,http://www.medhelp.org,"
        It is impossible to diagnose autism over the internet and certainly not based on this much information.  I would certainly schedule an appointment with my pediatrician to discuss her toileting issues and see if there any other symptoms that suggest a more thorough evaluation by a pediatric neurologist or a developmental pediatrician.  It may be that she is having some behavioral issues around toileting and if that is the extent of the problem the less attention you pay to it the better.  You might want to go back to a pull up for a while to de-emphasize the issue and put in some basic positive reinforcement toileting program when you want to try to work on toilet training again.  Resources can be found at www.BACB.com to find Certififed Behavior Analysts in your area who could provide consultation on the toileting problem or, if other symptoms appear and result in a diagnosis, early intervention techniques.
    ",autism,"['autism', 'it', 'is', 'impossible', 'to', 'diagnose', 'autism', 'over', 'the', 'internet', 'and', 'certainly', 'not', 'based', 'on', 'this', 'much', 'information', 'i', 'would', 'certainly', 'schedule', 'an', 'appointment', 'with', 'my', 'pediatrician', 'to', 'discuss', 'her', 'toileting', 'issues', 'and', 'see', 'if', 'there', 'any', 'other', 'symptoms', 'that', 'suggest', 'a', 'more', 'thorough', 'evaluation', 'by', 'a', 'pediatric', 'neurologist', 'or', 'a', 'developmental', 'pediatrician', 'it', 'may', 'be', 'that', 'she', 'is', 'having', 'some', 'behavioral', 'issues', 'around', 'toileting', 'and', 'if', 'that', 'is', 'the', 'extent', 'of', 'the', 'problem', 'the', 'less', 'attention', 'you', 'pay', 'to', 'it', 'the', 'better', 'you', 'might', 'want', 'to', 'go', 'back', 'to', 'a', 'pull', 'up', 'for', 'a', 'while', 'to', 'de', 'emphasize', 'the', 'issue', 'and', 'put', 'in', 'some', 'basic', 'positive', 'reinforcement', 'toileting', 'program', 'when', 'you', 'want', 'to', 'try', 'to', 'work', 'on', 'toilet', 'training', 'again', 'resources', 'can', 'be', 'found', 'at', 'www', 'bacb', 'com', 'to', 'find', 'certififed', 'behavior', 'analysts', 'in', 'your', 'area', 'who', 'could', 'provide', 'consultation', 'on', 'the', 'toileting', 'problem', 'or', 'if', 'other', 'symptoms', 'appear', 'and', 'result', 'in', 'a', 'diagnosis', 'early', 'intervention', 'techniques']","
        It is impossible to diagnose autism over the internet and certainly not based on this much information.  I would certainly schedule an appointment with my pediatrician to discuss her toileting issues and see if there any other symptoms that suggest a more thorough evaluation by a pediatric "
565,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,http://www.medhelp.org,"
        I have a 10 year old daugther with Asperger's who has never been violent, but this year in school she has exhibited behaviors we have never seen from her before--bitting, kicking, knocking over desks, etc.  I think the hormonal change does have something to do with it, and I am hopeful that things will get BETTER with age (at least once we are past the teen years).  As for the baby and mother, I personally would fear for their safety in this situation.  Even the mental health facility didn't know how to handle him--what does that tell you?  
    ",Asperger's and Violence,"['asperger', 's', 'and', 'violence', 'i', 'have', 'a', '10', 'year', 'old', 'daugther', 'with', 'asperger', 's', 'who', 'has', 'never', 'been', 'violent', 'but', 'this', 'year', 'in', 'school', 'she', 'has', 'exhibited', 'behaviors', 'we', 'have', 'never', 'seen', 'from', 'her', 'before', 'bitting', 'kicking', 'knocking', 'over', 'desks', 'etc', 'i', 'think', 'the', 'hormonal', 'change', 'does', 'have', 'something', 'to', 'do', 'with', 'it', 'and', 'i', 'am', 'hopeful', 'that', 'things', 'will', 'get', 'better', 'with', 'age', 'at', 'least', 'once', 'we', 'are', 'past', 'the', 'teen', 'years', 'as', 'for', 'the', 'baby', 'and', 'mother', 'i', 'personally', 'would', 'fear', 'for', 'their', 'safety', 'in', 'this', 'situation', 'even', 'the', 'mental', 'health', 'facility', 'didn', 't', 'know', 'how', 'to', 'handle', 'him', 'what', 'does', 'that', 'tell', 'you']","
        I have a 10 year old daugther with Asperger's who has never been violent, but this year in school she has exhibited behaviors we have never seen from her before--bitting, kicking, knocking over desks, etc.  I think the hormonal change does have something to do with it, and I am hopeful that"
566,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism-Spectrum-Disorder-and-Yeast/show/416757,http://www.medhelp.org,"
        My Son is 3 and 1/2 year old. He is speech delay. I was diagnosed with hypothyroidism during my pregnancy where my son's thyroid seems to be fine. He also does facial tics some times and goes to Preschool 3 hours a day. He has no words. He some times says words randomly and totally unpredictable.

Some thing new I came across was, when ever he takes Pediasure in the morning before his school he seems to react very well. I tested this many times. The result is the same. For few weeks I give him Pediasure every day and those or the days I get good remarks. I gave a month break and started Pediasure again. the results are same. This strongly makes me feel that its some vitamin/mineral/protein that he is lacking which this pediasure is supplementing. Can some one help me here? what should/can I do now to find it?
-- SKV
    ",Autism Spectrum Disorder and Yeast,"['autism', 'spectrum', 'disorder', 'and', 'yeast', 'my', 'son', 'is', '3', 'and', '1', '2', 'year', 'old', 'he', 'is', 'speech', 'delay', 'i', 'was', 'diagnosed', 'with', 'hypothyroidism', 'during', 'my', 'pregnancy', 'where', 'my', 'son', 's', 'thyroid', 'seems', 'to', 'be', 'fine', 'he', 'also', 'does', 'facial', 'tics', 'some', 'times', 'and', 'goes', 'to', 'preschool', '3', 'hours', 'a', 'day', 'he', 'has', 'no', 'words', 'he', 'some', 'times', 'says', 'words', 'randomly', 'and', 'totally', 'unpredictable', 'some', 'thing', 'new', 'i', 'came', 'across', 'was', 'when', 'ever', 'he', 'takes', 'pediasure', 'in', 'the', 'morning', 'before', 'his', 'school', 'he', 'seems', 'to', 'react', 'very', 'well', 'i', 'tested', 'this', 'many', 'times', 'the', 'result', 'is', 'the', 'same', 'for', 'few', 'weeks', 'i', 'give', 'him', 'pediasure', 'every', 'day', 'and', 'those', 'or', 'the', 'days', 'i', 'get', 'good', 'remarks', 'i', 'gave', 'a', 'month', 'break', 'and', 'started', 'pediasure', 'again', 'the', 'results', 'are', 'same', 'this', 'strongly', 'makes', 'me', 'feel', 'that', 'its', 'some', 'vitamin', 'mineral', 'protein', 'that', 'he', 'is', 'lacking', 'which', 'this', 'pediasure', 'is', 'supplementing', 'can', 'some', 'one', 'help', 'me', 'here', 'what', 'should', 'can', 'i', 'do', 'now', 'to', 'find', 'it', 'skv']","
        My Son is 3 and 1/2 year old. He is speech delay. I was diagnosed with hypothyroidism during my pregnancy where my son's thyroid seems to be fine. He also does facial tics some times and goes to Preschool 3 hours a day. He has no words. He some times says words randomly and totally unpredic"
567,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/2-1-2-yr-old-needs-help/show/411084,http://www.medhelp.org,"
        If you look at the Diagnostic Statistical Manual and the 3 factors of autism are:  delay in speech, delays in social interaction and odd or restricted interests.  I would ask for an evaluation for special education services.  I am from the US and have no idea how things work in N. Ireland but that is how things work here.  There are many places in England that conduct research and intervention in the field of autism.  Also, research says that if you have someone in your family in the autistic specturm, you can be more likely to have a child with autism.  I would go to your school district or agency which provides educational services and make a formal request, in writing, for a comprehensive evaluation for special education services.  
    ",2 1/2 yr old needs help.,"['2', '1', '2', 'yr', 'old', 'needs', 'help', 'if', 'you', 'look', 'at', 'the', 'diagnostic', 'statistical', 'manual', 'and', 'the', '3', 'factors', 'of', 'autism', 'are', 'delay', 'in', 'speech', 'delays', 'in', 'social', 'interaction', 'and', 'odd', 'or', 'restricted', 'interests', 'i', 'would', 'ask', 'for', 'an', 'evaluation', 'for', 'special', 'education', 'services', 'i', 'am', 'from', 'the', 'us', 'and', 'have', 'no', 'idea', 'how', 'things', 'work', 'in', 'n', 'ireland', 'but', 'that', 'is', 'how', 'things', 'work', 'here', 'there', 'are', 'many', 'places', 'in', 'england', 'that', 'conduct', 'research', 'and', 'intervention', 'in', 'the', 'field', 'of', 'autism', 'also', 'research', 'says', 'that', 'if', 'you', 'have', 'someone', 'in', 'your', 'family', 'in', 'the', 'autistic', 'specturm', 'you', 'can', 'be', 'more', 'likely', 'to', 'have', 'a', 'child', 'with', 'autism', 'i', 'would', 'go', 'to', 'your', 'school', 'district', 'or', 'agency', 'which', 'provides', 'educational', 'services', 'and', 'make', 'a', 'formal', 'request', 'in', 'writing', 'for', 'a', 'comprehensive', 'evaluation', 'for', 'special', 'education', 'services']","
        If you look at the Diagnostic Statistical Manual and the 3 factors of autism are:  delay in speech, delays in social interaction and odd or restricted interests.  I would ask for an evaluation for special education services.  I am from the US and have no idea how things work in N. Ireland b"
568,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Omer/show/409738,http://www.medhelp.org,"
        I understand your fears, because we all have them with our special needs children.  There is no way to say how much your son will improve, but he is miles ahead of others because he has you for a Mom who appears to be trying everything she can to help him!  Hats off to you.  I will never understand the people who bury their head in the sand & refuse to even consider their child may have a ""condition"" for fear of labeling them.  Good luck on your journey, and know that you are not alone.
    ",Omer,"['omer', 'i', 'understand', 'your', 'fears', 'because', 'we', 'all', 'have', 'them', 'with', 'our', 'special', 'needs', 'children', 'there', 'is', 'no', 'way', 'to', 'say', 'how', 'much', 'your', 'son', 'will', 'improve', 'but', 'he', 'is', 'miles', 'ahead', 'of', 'others', 'because', 'he', 'has', 'you', 'for', 'a', 'mom', 'who', 'appears', 'to', 'be', 'trying', 'everything', 'she', 'can', 'to', 'help', 'him', 'hats', 'off', 'to', 'you', 'i', 'will', 'never', 'understand', 'the', 'people', 'who', 'bury', 'their', 'head', 'in', 'the', 'sand', 'refuse', 'to', 'even', 'consider', 'their', 'child', 'may', 'have', 'a', 'condition', 'for', 'fear', 'of', 'labeling', 'them', 'good', 'luck', 'on', 'your', 'journey', 'and', 'know', 'that', 'you', 'are', 'not', 'alone']","
        I understand your fears, because we all have them with our special needs children.  There is no way to say how much your son will improve, but he is miles ahead of others because he has you for a Mom who appears to be trying everything she can to help him!  Hats off to you.  I will never un"
