post id,title,text,href,user id,mother post id
1035,Teacher's Worst Nightmare.,"
Thank Goodness! You have helped me tremendously. I love forums. I wouldn't talk about this stuff to any of the people I work with for fear they would think of me as a freak or something - boundaries. 
Nate does know his letters and some initial sound fluency but from the sounds of it, there will be a lot he will learn as well. He may be right where the other kids are at in their knowledge base. He definitely is ""splintered"" in his skills. Give him any spatial reasoning task such as puzzles and he will blow people away. Give him a classroom activity that involves following simple directions, he will have some difficulty. I just need to stop analyzing him and let him be. How in the heck do I do that? I really need to learn to relax. 
I just needed someone to tell me to relax, especially a kindergarten teacher (thanks!!). I am just freaking out about so many things. Luckily I have yet to meet a horrible kindergarten teacher:)
",http://ehealthforum.com/health/topic116958.html,82225,1032
1036,Teacher's Worst Nightmare.,"
Well, I have been much less than satisfied with geneva's Kindergarten experience thus far.  She brings homework home every week, and here we are just after Thanksgiving and her homwork consistyed of ""Color the circles red, the trinlges orange etc etc.  Seriously!  She has been able to do these things since she was three.  I almost told her to just forget about it-it was past her bedtime and she needed to get it finished for today and it was JUST COLORING!  Her school has a very diversified popuation and demographic of students, many of whom cannot speak english and several of whom are from the homeless shelter, so I understand that not all of the kids are on the same level-I realy do get that. I have been even less impressed with the socialization that I see occurring at her school.  If i had a child with mild Aspergers, I would not send them to the school that Geneva attends.  There is absolutely no time for individualized attention there, and I see her losing her interest in learning every day.  It's very frustrating because I have spent thousands of dollars sending her to a very good preschool tht I really believed in and they did an excellent job with her there.  I fear she is losing her enthusiasm for learning for the sake of learning and is starting to do the bare minimum just to get by.  I guess in short she is not being challenged.  Unfortunately, her report card seemed to state the opposite.  I was dismayed at the grades she received, although I don't believe that grades are by any means a very good reflection of a student's aptitude.  She received no ""Excellent"" marks, and again although grades aren't everything, I find it very difficult to believ ethat my child excells at nothing.  It broke my heart.  Furthermore, under the category ""Recognizes first and last name"" she received a ""Improving"" score.  Hello???  She has been WRITING her first and last name since she was three and a half.  How could she not recognize it.  I don't mean to bash any teachers on these boards.  I really want to believe that her experience is not indicative of every chjild's experience in public school, but I am so disappointed, I could almost cry.  When you ask how to keep your cool and let go of these things, I am sorry to say that i am in your same boat and I don't know how to.  I don't even think I want to.  I want to ensure that she has a proper education and the gift of learning enthusiasm stays with her her whole life.  I don't see it happening right now.
Sorry-didn't mean to go off on a tangent....
",http://ehealthforum.com/health/topic116958.html,92018,1032
1037,Bad Mommy,"
This is going to sound so horrible. I feel more connected to my lil' one than I did with Nathan at this age. Nathan really didn't make a lot of eye contact with me. He really didn't seem to care who was holding him. He was interested in the world around him more than people. He was dx with Autism at age two by three different professionals. He even had symptoms at age 3 months due to the lack of eye contact. He really didn't want anything to do with people until he was around three. He has since been undx because all of his symptoms miraculously went away. He is very social now. 
Brian makes so much eye contact it's so precious (and completely normal). I see what I didn't have with Nathan and feel guilty that I feel more connected with Brian. It is very hard for me to be away from Brian when I am at work for just two days a week. With Nathan, I didn't really have that hard of time. I just can't explain it. It must be the eye contact. Brian smiles at me a lot and coos at me. Nathan never did. He rarely babbled when he got older. 
So, that's that. I feel like such a bad mommy for feeling this way.
",http://ehealthforum.com/health/topic108889.html,82225,1036
1038,Bad Mommy,"
NO< you are a wonderful Mother........You feel differently because this is a completely different child. Thats the reason you aren't suppose to COMPARE children...well so and so crawled at this age, or this baby got teeth at this age or this child smiles and interacts differently....of course they do. All babies have dferent personalities and those personalities make them UNIQUE. So you feel closer and different with Brian, could also be because of the trauma you went though with him before he could make it home from the hospital. Where as Nathan, the little man with the personality,will be outgoing and won't be as ""needy"". Doesnt' make you a bad Mommy.............You love  both of them but in a different way.... Its natual because they are two different boys. Please throw guilt out the window..... and stop beating yourself up about this.You have a wonderful family.....I am older and much wiser! I am your Fairy*Godmother! HUGS!
",http://ehealthforum.com/health/topic108889.html,3723,1036
1039,Bad Mommy,"
My mother told me once that she always felt closer to me than both my brother and sister.  I think it's normal.  She said the same thing that Fairy*Godmother said, that all children are different and because of that you love them differently.  I don't think it makes you a bad mother, just a normal one.
",http://ehealthforum.com/health/topic108889.html,51517,1036
1040,Bad Mommy,"
",http://ehealthforum.com/health/topic108889.html,59270,1036
1041,Bad Mommy,"
I felt completely differently with Geneva as an infant than I did with hannah.  I was kind of indifferent with Hannah because she, too did not want to be close and held all the time, and when she did, we didn;t have those long ""love ins"" that Geneva and I had when she was an infant.  Now, Hannah has worked her way into my heart and I do feel much more ""bonded"" to her than I did at first.  She's almost 16 months old and I am just now starting to feel toward her what i tyhink I should have felt when she was a newborn.  Each child is different, I guess.  You know that you love Nathan as much as you love Brian, and you know deep in your heart that you are a great mom.  I think some kids are harder to get to know sometimes, based on their individual temperaments.  Please don't feel bad about yourself.  You love your boys equally.  I am sure there will be times down the road when I am closer to one of my girls than the other, based on what's going on and how they are behaving and developing.
",http://ehealthforum.com/health/topic108889.html,92018,1036
1042,Bad Mommy,"
You are NOT a bad mommy!  Like everyone has said, You can't compare your children or your feelings for either one. You love them both differently. I know what you mean because my son hugs, giggles, smiles and is so loving, yet my daughter is more reserved and serious. I love them both so much and have a different relationship with each one. I once felt like you did, but then it occurred to me that I didn't love one more than the other, but I love them for the individual quirks and personalities.  It's harder with my daughter to get a hug, but sometimes it just comes out of the blue. It's an effort and it's worth it. But sometimes with my son, it felt like I loved him more because he was sooooo easy to please and get hugs or smiles from. But the truth is, they hold a equal and separate special place in my heart.
",http://ehealthforum.com/health/topic108889.html,104931,1036
1043,Bad Mommy,"
i connected with logan much better when he was newborn than layla at his age
as long as you love them that's all that matters
",http://ehealthforum.com/health/topic108889.html,56476,1036
1044,my 10 year old has behavior and  speech problems !,"
I am having problems with my 10 year old. She gets very upset if you get on to her. If you ask her why she has done something she breaks into tears apologizing. She doesn't however give explanations. The next time she says because she wants or doesn't want to. She will then cop with ""I hate it here!"" She has many other strange behaviors such as constantly organizing different types of playing cards. This goes on all day long. She flat refuses to do any type of physical activity. She will sit and stare at you for long periods of time bulging her eyes or just squinting and blinking them over and over and over again. She has speech problems. The speech teacher says she is about to test out of speech because she does great in class but the second she leaves she starts all over again with poor speech. She refuses to do homework. She simply writes down answers unless you go through each problem individually with her. Instead of reading books she ""reads"" the pictures. I am just at such a loss. No matter what you ask of her she flat refuses. She only plays with younger kids for the most part (4 and 5 year olds) and bullies all that she plays with. She only likes playing games such as house, or school, or even cops but only if she is in charge. I am at such a loss. She has been in group counseling for almost 4 months and nothing is changing. If anything else it is getting worse. She is getting worse by the day. We are getting back results from a psychological assessment on Thursday but I am not sure it is all behavioral. I live in Oklahoma and don't know of many resources. Please help me!
",http://ehealthforum.com/health/topic104662.html,103814,1043
1045,my 10 year old has behavior and  speech problems !,"
i pm d you ---take a look at it. alot can be applied to the homework as well.  good luck and let me know how it goes. im here for you.
",http://ehealthforum.com/health/topic104662.html,71395,1043
1046,my 10 year old has behavior and  speech problems !,"
",http://ehealthforum.com/health/topic104662.html,89527,1043
1047,"autistic son , with seizures ! Dilantin vs Tripling ?","
I have a son who is autistic, and has had several seizures!  They told us it was a grandmal one?  My question is this!  They have him on Dilantin and want to switch him to tripling!  Is there a risk that both meds will act to increase any side effects?  or can they counter each other and not work at all!  I'm new to seizures this is the first of four children we have ever encountered this with!  Any help will be grateful!  Thank you!
",http://ehealthforum.com/health/topic102418.html,101899,1046
1048,"autistic son , with seizures ! Dilantin vs Tripling ?","
They want to switch him to Trileptal from Dilantin?  Overall, I would say to do your research and if you don't see any big issues, to give it a try. 
Trileptal is a newer med with fewer side-effects, althogh it can make you very very tired. It can also help with moodiness, which can effect a lot of Auties (I have an Autie son).
I have been on both medications. I had to come off of both. I would have stayed on Trileptal, but I got the very rare blood sodium problem.
Dilantin however, gave me joint pain and liver damage.  It is a very old med and can have some pretty horrible side effects.
They may have himon both for awhile while they titrate one up and he other one down (neither med shoudl be started or stopped abruptly). This is nomal. Just keep a close eye on your son during the transition and if he is verbal, tell him to let you know if he feels pain, sick or faint. 
I hope this helps and good luck.
-Paula
",http://ehealthforum.com/health/topic102418.html,95418,1046
1049,"autistic son , with seizures ! Dilantin vs Tripling ?","
Have you asked your doctor to do any genetics testing? There is a specific type of autism that is related to tubular sclerosis. These genetic tests can tell if this is the type your child has.  If it is then the autism is caused by benign tumors in the brain and it requires an entire different type of treatment.  If I were you I would look up autism.org websites and read about the symptoms and tell your doctor about any family that may have had these symptoms.  Its important to find out what is causing the problem so it is dealt with correctly.
",http://ehealthforum.com/health/topic102418.html,103706,1046
1050,Vaccinations (Page 1),"
Are vaccinations good or bad? or do they cause more harm than good.
",http://ehealthforum.com/health/topic103410.html,71395,1049
1051,Vaccinations (Page 1),"
well it depends what kind of vaccinations do you men?
on humans or animals?
",http://ehealthforum.com/health/topic103410.html,98090,1049
1052,Vaccinations (Page 1),"
humans
",http://ehealthforum.com/health/topic103410.html,71395,1049
1053,Vaccinations (Page 1),"
well
obviosuly we need avccinations to keep us from getting sick or ketching diseases like hepitits and stuff
so obviously they do good
",http://ehealthforum.com/health/topic103410.html,98090,1049
1054,Vaccinations (Page 1),"
Yes. Almost all vaccinations cause more GOOD than harm. We have erradicated Polio in America, and nearly driven out Measles, Mumps, and Rubella. The HPV vaccine promises to help prevent cervical cancer in sexually active women. Many child-hood fatalities are prevented with vaccines. Meningococcal disease (Menegitis) is also preventable with a vaccine; and it is heavily deadly without it. I'm thoroully happy to have a poke in my arm every 10 years to prevent Tetanus. 
The only vaccine I remember there being ""controversy"" over was the Anthrax vaccine. It had some nasty side effects, and it was all because of post 9/11 fears. 
My father has been vaccinated against a whole slew of diseases for his overseas trips. He certainly could have died if it were not for these vaccinations.
",http://ehealthforum.com/health/topic103410.html,39676,1049
1055,Vaccinations (Page 1),"
I believe there is some debate over the usage of vaccines and the onset of autism.
I also personally believe that certain vaccines are too new-their long term effects have not been examined-and I would not allow them to be injected in my temple.
",http://ehealthforum.com/health/topic103410.html,51074,1049
1056,Vaccinations (Page 1),"
",http://ehealthforum.com/health/topic103410.html,76110,1049
1057,Vaccinations (Page 1),"
",http://ehealthforum.com/health/topic103410.html,98090,1049
1058,Vaccinations (Page 1),"
the reason that i asked or rather brought this up is because supposedly my brother in law got sever asthma and allergies from it and another person got epilepsy immediatly after vaccines. I dont really think that was the cause. my brother in laws family is dead set against vaccines and have turned my sister to their side.(lol) ive always thought that a reaction would be one in a million and even then thats rare and i have to be thinking of the people around me. Ive had all my vaccinations. im all for them. i think they do more good than harm. its just been a major fight with my sister and her family. I think that if she would just have her kids vaccinated they wouldnt be so sick all the time. my nephew was born with asthma which is another reason that i think my brother in law is full of bull honkey.
",http://ehealthforum.com/health/topic103410.html,71395,1049
1059,Vaccinations (Page 1),"
",http://ehealthforum.com/health/topic103410.html,39676,1049
1060,Vaccinations (Page 1),"
and then there is a bunch of balogna about what they make it from. like the chicken embryo---what is so bad about that? we eat chicken dont we? what is the difference? its just a different life stage.
",http://ehealthforum.com/health/topic103410.html,71395,1049
1061,Vaccinations (Page 1),"
",http://ehealthforum.com/health/topic103410.html,51074,1049
1062,Vaccinations (Page 1),"
oh okay your body is a temple lol
i thought you ment they shove a needle into the side of your head
ahhh  
",http://ehealthforum.com/health/topic103410.html,98090,1049
1063,Vaccinations (Page 1),"
I have a second cousin that is 1 day older than me, and he is now mentally disabled because of a vaccination. I don't know what one it was, but he was an infant when it happened. He got his shots, and later that day he was in his crib napping, and had a seisure (caused by the vaccination) and it wasn't caught in time and his life was messed up.
",http://ehealthforum.com/health/topic103410.html,32343,1049
1064,Vaccinations (Page 1),"
I wish the people telling accounts about bad vaccination reactions could source the medicine somehow... so I can verify myself. It's not that I don't believe you; I just want to know more.
",http://ehealthforum.com/health/topic103410.html,39676,1049
1065,Vaccinations (Page 1),"
I would much rather have Mika vaccinated and take the small risk of something happenin gto her as a result of the vaccination then have her contract some horrible illness that leaves her with lasting damage or even takes her life. In my opinion there are far more advantages an disadvantages to a vaccination. I had all of mine done and i'm perfectly fine apart from a small scar from the BCG vaccination. There are far more people in the world who are perfectly healthy after vaccinations then those who have lasting damage
",http://ehealthforum.com/health/topic103410.html,80787,1049
1066,Vaccinations (Page 1),"
",http://ehealthforum.com/health/topic103410.html,32343,1049
1067,Vaccinations (Page 1),"
http://www.stuff.co.nz/4152142a11.html
Tests have confirmed that four Wellington children admitted to hospital with meningococcal disease had the epidemic strain targeted by the national vaccination programme.
Two had been fully immunised against the strain and one was partially immunised. The results came as two more confirmed cases of meningococcal disease were identified in the greater Wellington region - both involving adults over 40.
http://www.10tv.com/?sec=10investigates&am
p;story=sites/10tv/content/pool/200706/156
241063.html
COLUMBUS, Ohio - The federal government ruled this week that a vaccine was deadly for a young boy who died three years ago.
In March 2003, 4-month-old Devin was given a Diphtheria tetanus acellular pertussis vaccination. Hours later, his mother, Melinda Simon, said he suffered seizures.
Those seizures continued over the next year and a half and led to financial devastation, 10TV News reported.
""One shot that my son would get in order to stop a seizure is $264 a dose, that's just one dose,"" Simon said. ""We can use three in one day.""
Devin died on New Year's Eve 2004. Simon said she then had to prove that the vaccine led to her son's death.
END OF QUOTES.  Click links to read the full stories.
Personally, I will be researching all vaccines very carefully and will be very selective.
",http://ehealthforum.com/health/topic103410.html,92136,1049
1068,Vaccinations (Page 1),"
Here is a very informative video of doctors' and medical researchers' findings.
Vaccination - The Hidden Truth (1998) where fifteen people, including Dr. Viera Scheibner (a PhD researcher), five medical doctors, other researchers, reveal what is really going on in relation to illness and vaccines.
http://www.dark-truth.org/okt19-2006-2.htm
l
It's a hour and a half long, but the factual information presented by researchers is very interesting and thought-provoking.
",http://ehealthforum.com/health/topic103410.html,92136,1049
1069,Vaccinations (Page 1),"
My daughter is up to date on all of her vaccinations, and is due for more at her next appointment. 
If I refused a vaccination for my child and she later got ill, I would never forgive myself. Never. I feel it's a decision best left to each parent, but I for one would feel extremely irresponsible if I didn't do my best to give my child whatever protection I could. 
As far as the ""link"" between autism and vaccines, I look at it like this: some people argue that wearing a seat belt could be harmful in an accident, such as breaking your pelvis. Or maybe an air bag breaking your nose. But I would choose the air bag and seat belt every time, because I'd rather take my chances with a broken nose and pelvis than risk going through the windshield. 
But again, I think every parent should make the decision s/he feels is best for their family.
",http://ehealthforum.com/health/topic103410.html,70290,1049
1070,Autism Or Just Shy ?,"
Now i know i wont get any replies to this but my brother was recently diagnosed with very mild autism, I know for a fact its only because hes shy around strangers and i mean who isnt?
What im saying is he is just shy around strangers but not his close family,
The doctor had a 10 min interview with him and came out with mild autism, he has to go back for a check up every 3 years , if he had it surley he wouldnt need a check up?
He is ok with me and his mates and always has a laugh,
What are your thoughts?
",http://ehealthforum.com/health/topic101523.html,100291,1069
1071,Autism Or Just Shy ?,"
Hi,
My daughter was diagnosed with mild autism by a child psychologist and my wife and I were devasted.
We later went to a group of psychologists that specialise in the diagnosis of autism and flat out told us the the first diagnosis was wrong.
the autism specialist told us that autism diagnosis are being done wrong by many so called specialists... so please dont be alarmed
hope this helps ....
",http://ehealthforum.com/health/topic101523.html,100460,1069
1072,Autism Or Just Shy ?,"
its BS and the doctors just want your money
hes just shy
so what? just like some kids are hyper so they slap them with the label of ADD or ADHD and bam they get money
 
",http://ehealthforum.com/health/topic101523.html,98090,1069
1073,Aggressive Children,"
is it the parents fault? should they do more to stop their child being aggressive?
how would you deal with an aggressive child?
",http://ehealthforum.com/health/topic97623.html,56476,1072
1074,Aggressive Children,"
i dont think its a parents fault all the time, it can be that way sometimes but i think that there can also be underlining issues like adhd.  I think there is no one answer fits all kind of solution to this problem.  My little brother who is 18 is and always has been an extremely aggressive kid but he also suffers from adhd and is much better when he is on medication.  my ex husband was also very, very aggressive and it was from how he was raised, no he wasnt beat he was not given any consequences for his actions and his parents never disciplined him.  I think the way your discipline a kid and the way that you raise a kid is an individual thing you need to cater to their personality.  you just have to see what works for them.  i think the biggest thing is to teach a aggressive child empathy and make them understand how their actions affect others.
",http://ehealthforum.com/health/topic97623.html,36210,1072
1075,Aggressive Children,"
Playing rough with a kid can teach them to be aggressive.  
You have to teach limits when they are young.  If you are playing with your child and he/she starts getting aggressive you have to stop playing and say, ""your hurting me and .I'm not going to play with you until you stop"".  You have to do this every time.  Most kids will get it and some won't .  You shouldn't let people play rough with your kids either, it only reinforces aggression.
",http://ehealthforum.com/health/topic97623.html,78878,1072
1076,Aggressive Children,"
I definitely think that unless there is an underlying condition, most aggressiveness is due to upbringing, not nature. You can teach a child not to hit, and they won't. To this day, I have an incredibly hard time hitting anyone for any reason, even a playful punch on the arm, as I was taught not to do such things. I never rough-housed, even with my brother. Now our verbal fights... much more ""violent"" but even then, with no swearing, as that was not allowed either.
",http://ehealthforum.com/health/topic97623.html,39676,1072
1077,Aggressive Children,"
Aggression in kids is due to parenting - or, in some cases, lack of. With the whole 'gentle (read as 'nonexistant') discipline' movement, there's a lot more children who are aggressive and who allegedly have adhd or any of the other forms of autism. Of course, when Junior smacks the cat in the head and Mommy laughs about it because she doesn't want to damage his self-esteem by punishing him, the kid will think it's okay to hurt others and will move on to hurting humans. I agree that kids can be taught not to hit - kids will all, at some point, pick up hitting. It's just up to the parents to get off their duffs and make the kid understand that what they're doing is wrong.
How would I handle an aggressive kid? Easy - introduce the back of my hand to his face. He wants to hit, he's gonna see how crappy it feels to be on the receiving end.  
",http://ehealthforum.com/health/topic97623.html,51223,1072
1078,Aggressive Children,"
so there is no such thing as psychological problems?    
autism, add, adhd are all made up things?   
i actually agree with you that children now a days do not have enough discipline but to say these other problems do not exist is irresponsible  and untrue.
",http://ehealthforum.com/health/topic97623.html,36210,1072
1079,Aggressive Children,"
Both my parents didn't have a clue what it was like to raise children.
Both of them were workaholics. but...
One was an alcoholic and one was totally self centered and all about themself.
I am very thankful that I ended up as stable as I am today!  I could have had many troubles by my 17th year!
We all try to do better than our parents.  Yes, probably too, we are all a product of our environment.
We ARE only human and no one is ""perfect""!
So a ""temper tantrum"" at 2, 12, 22, 42, 62 or 92 is okay.
It is what it is!
",http://ehealthforum.com/health/topic97623.html,97493,1072
1080,Aggressive Children,"
I agree that there are kids out there that 'supposedely' have adhd, that some discipline would cure amazingly enough.  Kids need to learn that hitting the cat or throwing rocks at the dog next door is not ok behavior.  Imo, children that abuse animals are vicitms of abuse themselves in one form or another.   
 
As for the kids with autism, aspergers, or other illnesses, there is no faking that.  There is no amount of time outs that is going to make autism or it's symptoms go away.  A lot of those kids are non verbal and probably have a host of other issues that will come out later.  Hitting is a way that they express themselves.  Sure they can be taught more appropriate ways of dealing, but it takes time and patience.
",http://ehealthforum.com/health/topic97623.html,78878,1072
1081,Aggressive Children,"
",http://ehealthforum.com/health/topic97623.html,51074,1072
1082,Aggressive Children,"
i like how i feel personally attacked by two people on this forum for every post i type.  
i don't disagree with you that it is over diagnosed and that a change of diet and discipline are helpful, but i have my associates degree in early childhood development and my mother has her masters in special education and has been teaching these children for 15 years, along with problems that my brother has and has had since age 5 been diagnosed with by a doctor and seen for regularly for for the last 13 years.
",http://ehealthforum.com/health/topic97623.html,36210,1072
1083,Aggressive Children,"
I used to think children who were ill-behaved were caused directly by poor parenting.  Now I believe it's about 50% nature and 50% nurture.  I think children are born with their own personalities and mennerisms.  We, as parents can try to ameliorate some of the negative aspects of our children's personalities.  My oldest daughter, the ""daisy picker"" is very pokey.  She is also very messy.  So we try to help her overcome some of these things.  My younger child is ver short-tempered (even as a 1 year old) and moody, so we are trying to help her learn to use words or signs to indicate her needs and are trying to help her understand how to express herself.  One thing that I will not tolerate from my children is aggression.  If they act in this way, they are removed from the situation until they can calm themselves.
",http://ehealthforum.com/health/topic97623.html,92018,1072
1084,Aggressive Children,"
I have .a.d.h.d, and I am a completely different person when I am medicated. I take 72mg of a ritalin derivative daily, and this stops me from being too quick to speak, i think things through, and my speaking slows down immensely. 
when a child really does have adhd, it is not really their fault. they have more energy than they can handle appropriately. 
p.s. there's no such thing as a.d.d. it's called a.d.h.d--inattentive
",http://ehealthforum.com/health/topic97623.html,79637,1072
1085,Aggressive Children,"
",http://ehealthforum.com/health/topic97623.html,87358,1072
1086,Aggressive Children,"
Just wanted to add:
My 5 y.o. had her second temper tantrum ever a couple of weeks ago because I wanted her to clean up her mess that she had made.  She was so angry.  She said ""I feel so mad I feel like I want to hit you!""  So I gave her a huge hug and congratulated her on being able to voice this and identify her feelings.  I told her that some grown-ups can't even do that.  She wasn't mad for very long after that.
",http://ehealthforum.com/health/topic97623.html,92018,1072
1087,Aggressive Children,"
I have a friend who has genuine add as well, and believe me, he is a very different person off ritalin. He can focus and do school work on ritalin, he' an honors student with all a's in college.
When he was a little kid, he literally could not sit still. He didn't even have a seat at his desk because he could not stay down. His teachers thought he was mentally disabled because they couldn't get him to retain anything. Well, an iq test finally ruled out that, as he was actually incredibly intelligent. He got put on ritalin, and has been a model student ever since.
I've seen the change in his attention span myself. He can be quite annoying off his meds because you'll tell him to stop doing something annoying, like tapping on the table, and he'll go ""okay!"" and two minutes later he's doing it again. he's not a bad dude, he just needs ritalin to help his brain work right.
",http://ehealthforum.com/health/topic97623.html,39676,1072
1088,Aggressive Children,"
",http://ehealthforum.com/health/topic97623.html,51223,1072
1089,Aggressive Children,"
Although I would admit that perhaps autism and add/adhd are over-diagnosed, they are very real problems.  Autism is indeed on the rise in our country, and they are having a hard time figuring out exactly why.  It was an interesting finding several years ago that cases of autism were highest in silicon valley, although, medical personnel are still not sure why.  there is no medication for autism, unless it is combined with a certain degree of psychotic illness as well. So whether all children diagnosed with autism are truly autistic is up for debate, but the fact that the incidence is rising is a fact.  Maybe we are better at diagnosing the problem.  
Parents who have their children tested for autism are not necessarily lazy parents.  In fact, parents have usually tried everything they can think of to help their child before getting them tested, as no parent really wants that as a diagnosis for their child.  
I think that a lot of times rambunctious children with behavior issues are, indeed diagnosed with add/adhd when, in fact, the problem lies in parenting, behavior issues, and a myriad of other problems.  I do not, however believe that all kids (or adults) diagnosed with add.adhd need to be medicated if they can be taught how to self-regulate.  My dh has adhd, and he was on meds as a kid but they made him freak out like that clock in Alice In Wonderland at the mad tea party or something.  He does not take anything, and he does fine.  He does do the incessant tapping sometimes, and is distracted by things, but I would rather have himlike this than freaked out or doped up.  
anyway that's my 2 cents worth
",http://ehealthforum.com/health/topic97623.html,92018,1072
1090,Vaccines,"
Why?
",http://ehealthforum.com/health/topic97373.html,2,1089
1091,Vaccines,"
wait till Nataliachick7  see's this. she will love this!!!
",http://ehealthforum.com/health/topic97373.html,63651,1089
1092,Vaccines,"
I said it's a requirement for health.  It is terrible to see them in pain and cry because of a needle, but .I would rather have them be in pain for a minute than be close to death or sick for months/years from an illness .I could prevent.  I do think it should be a personal choice and nobody should be shunned for choosing to not immunize their children.  
  
My father had polio as a child and was terribly sick.  He has a lot of problems with his legs to this day.  They are very skinny and fraile.  
My mother had the mumps and she remembers the pain and feeling of over all death she felt.  
Chicken pox?  I had my daugher immunized for it, but only because she was 14 and had not had them yet, and .I was afraid of her getting them as an adult and being extremely ill from them.  I had them when  .I was 4 and was fine.  
I have not given my son the Hepatitis shots as of yet.  I am choosing to wait until he's a bit older.   
I am also going to wait to give him his .M.M.R until he is getting ready to start school.  I keep hearing it's linked to .Autism.  
My son, my choice, my opinions.
",http://ehealthforum.com/health/topic97373.html,78878,1089
1093,Vaccines,"
people who say its dangerous can kiss my @ss...every single person i  know has had them including my parents , aunts , cousins all my friends basically everyone and none of us have serious problems with the meds corresponding to the vaccines.....my grandfather back in the 20's wasnt vaccinated and had polio in his leg and was a cripple all his life...if only he had been vaccinated he wouldnt had such a difficult life... vaccines are essential and vital...
",http://ehealthforum.com/health/topic97373.html,68377,1089
1094,Vaccines,"
",http://ehealthforum.com/health/topic97373.html,59270,1089
1095,Vaccines,"
",http://ehealthforum.com/health/topic97373.html,78878,1089
1096,Shots,"
im not trying to start a debate, this is a genuine question. i was having a conversation with my mom and she said that if you don't get (some) of the vaccinations at bith then your child won't be accepted into school, is that right? because i know i read that some of you aren't going to let the doctors give certain ones.. like i read someone wasn't going to allow the hep b shot, but my mom said it was required for school, so?
confused!
",http://ehealthforum.com/health/topic96375.html,54203,1095
1097,Shots,"
In some areas you can sign a waiver that states you won't give it and why - or something. They'll let your child in.
",http://ehealthforum.com/health/topic96375.html,63215,1095
1098,Shots,"
",http://ehealthforum.com/health/topic96375.html,82225,1095
1099,Shots,"
I cant have my son get the mmr shot he is allergic to eggs..weird guess something is in it that is like egg that is what dr told us.
",http://ehealthforum.com/health/topic96375.html,91944,1095
1100,Shots,"
Yeah, the progesterone that I was on is made from peanuts.  
Anyway, I was sent home from school in 7th grade because I didn't have the shots that I needed. (so were my two best friends). We missed 2 weeks of school.
",http://ehealthforum.com/health/topic96375.html,87358,1095
1101,Shots,"
",http://ehealthforum.com/health/topic96375.html,82225,1095
1102,Shots,"
It depends on the state.  I googled it and came up with a few sites that require all the basic shots as a minimum to attend the school.  Some states offer waivers.
In Canada, I think it's a little different but I can't find as much info right now.   Geez Ineed to stop posting from work--lol
",http://ehealthforum.com/health/topic96375.html,23115,1095
1103,Shots,"
",http://ehealthforum.com/health/topic96375.html,79637,1095
1104,Shots,"
just curious as to why someone would be against the shots.  i guess the allergy thing would be one of them, but are we talking religious beliefs?  or are there side effects that are harmful?  i don't know a lot about this subject.  i have had flu shots before because i had chronic bronchitis and that's about all i know about the issue.  i'm gonna have a kid soon so i guess i better start learning about things like this.
",http://ehealthforum.com/health/topic96375.html,91811,1095
1105,Shots,"
Sometimes it's for religious reasons, sometimes the family are vegans and they want no animal products in their kids, some are worried about the mmr and the link to autism (if there really is one) and some don't want to cause of bad reactions on family members. 
I got Trey all his vaccines including the chicken pox and flu, because of his asthma I need to be vigilant about him getting sick.  I never had problems with any of the vaccines and there's nothing in my religion against shots, so trey has them all and my future child(ren??) will get them too
jmo
",http://ehealthforum.com/health/topic96375.html,23115,1095
1106,Shots,"
if nat was here she'd post a lot of stuff for you to read kaerbear  she's good with that stuff. im sure if you google it itll show what can happen if they react.
",http://ehealthforum.com/health/topic96375.html,54203,1095
1107,Shots,"
I'm pretty sure that here in the uk it doesn't matter if you've been vaccinated or not, they ask when you're last tetinus sp? was and that's it i think. When my sister put her son into playgroup she wasn't asked about any vaccinations. Don't quote me on any of this because i'm not 100% sure
",http://ehealthforum.com/health/topic96375.html,80787,1095
1108,Shots,"
I know that my sisters pick and chose what shots they wanted their kids to get and they are all fine. They got the most important ones for them and the one they thought were useless they didn't get. My nephews are starting school this fall and they were accepted so I guess whatever shots they got were enough.
I do know some kids though that have never even gotten a shot and they went to school so it must be okay to do that in IL.
",http://ehealthforum.com/health/topic96375.html,70187,1095
1109,Shots,"
This is just from my experience.
My neices were not allowed into school here in .Texas
Untill they were caught up on all their shots.
They weren't even allowed into daycare or after school watch untill they had all their shots and their shot cards saying they had them all.
",http://ehealthforum.com/health/topic96375.html,97167,1095
1110,My New Daughter,"
I am about to take care of my step daughter she is autistic.  I have some questions like what is autism?  What can I do to help her?  What steps do I need to take to get her started on her education?  My family says that I am taking on a big resposibility with her and her autism.  I don't want to listen to this cause her mom has failed her and I want to help her her mom only dopes her up on meds and does nothing for her education.  So if ther is any one out there who can tell me where I need to start to get my new baby were she needs to be.  I have the love for her to try and I want the knowledge for her to do.  To tell you a little about her she has fits where she says someone is hurting her we're not sure if some one is.  She zones out but when she comes down off the meds she seems to be able to talk and play so what should I do about the meds?
",http://ehealthforum.com/health/topic62632.html,68273,1109
1111,My New Daughter,"
Http://www.Paains.Org.Uk/ 
this is a great site - I checked it out for you...  Might find some answers there.  Try googling it.  Is she aspergers or what?  Sorry, just interested.  If she seems better off the meds then talk to her doctor - sometimes people don't need to be on so many meds as the doctors think.
",http://ehealthforum.com/health/topic62632.html,66404,1109
1112,My New Daughter,"
What is aspergers?  See I am not in the know with any of the terms or what they mean so ifyou could please explain this to me.
",http://ehealthforum.com/health/topic62632.html,68273,1109
