post id,title,text,href,user id,mother post id
1597,I don't know where to begin!,"
        I am a respite provider and I have been trained to deal with children’s behaviors, but I do have a 11 yr old that is Aspersers, ADHD, and every time it is time to go to bed he as really bad behaviors, from screaming, yelling, cursing, destroying my home, to trying to run, you name it. I have to restrain him sometimes and he is as string as a 25 yr old man. I know I have to get more training in order to continue keeping him so that his parents can breath, He knows what he is doing, he will tell you that he is doing this because he is not getting his way. I have decided that in the morning times while he is at my home he has to had consequences for his behaviors. Is there any suggesting to what else I can do??????????????
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/I-dont-know-where-to-begin/show/401655,user_421442,1595
1598,I don't know where to begin!,"
        I am a respite provider and I have been trained to deal with children’s behaviors, but I do have a 11 yr old that is Aspersers, ADHD, and every time it is time to go to bed he as really bad behaviors, from screaming, yelling, cursing, destroying my home, to trying to run, you name it. I have to restrain him sometimes and he is as string as a 25 yr old man. I know I have to get more training in order to continue keeping him so that his parents can breath, He knows what he is doing, he will tell you that he is doing this because he is not getting his way. I have decided that in the morning times while he is at my home he has to had consequences for his behaviors. Is there any suggesting to what else I can do??????????????
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/I-dont-know-where-to-begin/show/401655,user_421442,1595
1599,I don't know where to begin!,"
        A related discussion, My son needs me, HELP was started.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/I-dont-know-where-to-begin/show/401655,user_600765,1595
1600,2 1/2 year old possible apergers?,"
        
I am glad that you have asked for a referral to have your 2 ½ year old evaluated. It is so important to intervene as soon as any type of developmental difficulty is detected. I also recommend that you contact a Board Certified Behavior Analyst who can provide some recommendations regarding the behavioral difficulties that you are observing. There is abundant evidence that difficult behavior can be improved dramatically with straight forward behavioral interventions. However, this type of intervention should be based on a thorough assessment by a Board Certified Behavior Analyst. Please visit the website of the Behavior Analysis Certification Board (http://www.bacb.com/) where you will find a directory of service providers. I also recommend that you talk with your pediatrician and a Board Certified Behavior Analyst regarding your children’s difficulty sleeping. Typical interventions for sleep problems (e.g., delayed onset, frequent or long night wakings) involve a consistent bedtime routine implemented at a developmentally appropriate hour, attempts to minimize day sleep, and elimination of any potentially rewarding interactions (e.g., conversation, back pats) or activities (television) during scheduled sleep times. 

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/2-1-2-year-old-possible-apergers/show/412987,user_340688,1600
1601,Autism?,"
        I recommend you speak to your physician and get evaluated by a specialist who can explain your symptoms and direct you to some useful therapies.  Your quality of life sounds as if it is impaired and there may be very effective and helpful information available to you that you have not yet accessed.  Please follow-up and best wishes to you.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism/show/413281,user_340657,1601
1602,Autism?,"
        Certainly drs. would be concerned, no matter what your age.  It must affect your quality of life if you cannot drive, do not know what bills to hand the cashier, & have muscle jerking.  Wouldn't it be great if a dr. was able to help you with these issues?  If I were you I'd keep going to drs. until I found the help I needed.  Don't give up!  Life is about learning & growing, & when you are able to overcome your hardships, think how you could help others in the same situation because you ""have been there"".  Good luck to you.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism/show/413281,user_347888,1601
1603,autism,"
        Hi, my daughter just turned 4, and we are preparing for an eval for possible autism disorder.  She did same with potty. Trained fairly easy at two, for few months or so, than started wetting & soiling herself.  Since then we have been back and forth between panties & pull ups and has had constant trouble.  She also has other signs of autism and sees a play therapist once a week and was referred to neuropsych for testing.  My daughter also didn't seem to understand and it was frustrating because I knew she could do it.  I also didn't understand.  The older she got, the more things started to show that didn't seem normal.  But, with therapy these last few months, and enrollment in preschool, she has progressed and is now in panties full time and rarely has an accident!!!  I would recommend at least talking to your ped dr. about whatever else your daughter is doing, possibly get a referal to a specialist!  Good luck.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/autism/show/415531,user_404890,1603
1604,autism,"
        It is impossible to diagnose autism over the internet and certainly not based on this much information.  I would certainly schedule an appointment with my pediatrician to discuss her toileting issues and see if there any other symptoms that suggest a more thorough evaluation by a pediatric neurologist or a developmental pediatrician.  It may be that she is having some behavioral issues around toileting and if that is the extent of the problem the less attention you pay to it the better.  You might want to go back to a pull up for a while to de-emphasize the issue and put in some basic positive reinforcement toileting program when you want to try to work on toilet training again.  Resources can be found at www.BACB.com to find Certififed Behavior Analysts in your area who could provide consultation on the toileting problem or, if other symptoms appear and result in a diagnosis, early intervention techniques.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/autism/show/415531,user_340657,1603
1605,Asperger's and Violence,"
        This sounds like an extremely challenging situation. As a disclaimer I need to note that no responsible therapist can diagnose over the internet or give you a prescription for the best course of action.  However, I would consider this child potentially dangerous and not permit unsupervised visits with the 9-year old and very close monitoring at all times.  I think you should immediately take steps to have this boy evaluated by a psychiatrist who will likely indicate, based on the reports in this question,  indicate that he poses a risk to his family members. I would also be in contact with his school district immediately about seeking a residential placement at a school with clinicians that have experience working with children with similar issues.  I wouldn’t take any risks with this case.  
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_340657,1605
1606,Asperger's and Violence,"
        I have a 10 year old daugther with Asperger's who has never been violent, but this year in school she has exhibited behaviors we have never seen from her before--bitting, kicking, knocking over desks, etc.  I think the hormonal change does have something to do with it, and I am hopeful that things will get BETTER with age (at least once we are past the teen years).  As for the baby and mother, I personally would fear for their safety in this situation.  Even the mental health facility didn't know how to handle him--what does that tell you?  
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_347888,1605
1607,Asperger's and Violence,"
        wow i really feel for your family.i have a 12 year old son with aspergers and i have asked the same question so many times.it seems no one wants to say yes or no.i guess because it is still a fairly new disorder they don't know alot about it.has your son been on meds like antipsycotic drugs.my son was on them but they didn't work.he is now on meds for mania and they have calmed him down a bit.before he was on them he was quite viloent all the time but now only gets that way when he is depressed.i am waiting for an appointment to have him re assessed to see if he is also bi-polar.with my son he acts on impulse when he is angry without thinking of the consequence.he is always sorry after.i had the end of my finger chopped off in a door he slammed.its really hard to get peolple to listen and to get help and like the other person said if the mental hospital didn't know what to do with him then what hope do you have.i would just keep taking him to doctors and ask for reassessments and try different meds til you find something that works.good luck
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_397233,1605
1608,Asperger's and Violence,"
        Prozac was a big no-no for my son.   Sometimes if they have a bad reaction to it - it can signal that bipolare may be at play.  His doctors are very cautious and will not diagnose bipolar until a child is much older.  
 

There seems to be aperception on this board that children with Asperger's are very violent.  I have not found that case with my son.  He has been known t push, shove or even hit one of his siblings when they didn't stop bothering him (he usually verbally asks them too before he makes a physical move).  But I have seen his non-Aspie sisters do the same to each other (one likes to bite).  His sister can actually take hm down without to much a problem so maybe tht is why they don't fight too often.  My kids are 7, 8 and 9 and we have fierce rivalry going on.  My sister's boys are all on travel teams - and those kids (the athlestes - nothers in particular) have been known to get pretty physcial with other team's members off the field.  Some of this is hormonal.

But as far as planned posionings, etc. - there is something deeper going on than just Asperger's.  The kid almost sounds a bit like a psychopath.  My son's actions tend to be more the impulsive type and he ususally seems toregret them afterwards - or has a very logical explanation (not that I condone siblings smacking each other).

There was a very violent child in my son's public school that was sent to live in a resifdential hospital for three months because he was hitting teachers, students, and throwing chairs across the room.  The poor mother was besides himself.  He lives in a residential school.  Regardless, this child obviously can be classified as Emotionally Disturbed and placed in a residential school if the family is in that much danger.

Our friends adopted an abused child (I am not saying this child was abused so don't take it the wrong way) whowas also violent.  He lives in a residential school and comes home most weekends.  Other than that, he would heave been left in a group home - at least he now has a family that cares for him.

Good Luck,

SueNYC    
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_333708,1605
1609,Asperger's and Violence,"
        I can't even imagine how you cope with all these terrible things going on.  I have a daughter with Asperger's and has always been horribly noncompliant, she would never hurt me or an animal.  She does get horribly angry, breaks things, slams doors, screams and yells and runs out of the house, but I made it clear a long time ago, things can be replaced.  When these kids get frustrated, they lack the ability to rationalize and talk it out when they are in hyper mode.  

But what you describe is definitely more pathological.   I hate to be this blunt, but you are describing the behavior of a serial killer.  This is not something to be toyed with.  You have to understand just because he has Asperger's doesn't mean he is not affected with other, more dangerous problems.  You can never leave him alone with anyone, especially children, babies and animals.  You said he has already hurt and killed animals.  He is very sick, and needs to be seen by someone specializing in these areas.
He definitely needs medication and hospitalization.  I realize you are overwhelmed and don't know what to do, but you have the internet, and you can locate anything you need.

Please don't ignore this boy...it will definitely get worse.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_381243,1605
1610,Asperger's and Violence,"
        just curious about wrestling if it is a good idea to incourage the sport
to my son with apergers. I am very concerned it might harm him.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_407733,1605
1611,Asperger's and Violence,"
        That is very scarey what you are saying. Personally, I think your child is bipolar. Alot of these disorders are never just 1. It's more common then you think for a child on the spectrum also has bipolar. Puberty is the time when then things pop up. 

My son was dx'd with bipolar at 5 years old. (after getting ASD ruled out at 3.5y) We treated the symptoms he had with lots of meds--most of which did nothing (except that wonderful Risperdal!! Can't live without it!)

At 6y--he finally got the dx I knew he had---HFA. Along with bipolar. I did a med wash. Within 3 mo, he had to be put back on Risperdal---the rages and violence was out of control. At 7y, He got the bipolar dx dropped. He is also on Strattera for impulsiveness. We finally enjoy our child for the first time in our lifes!!! Most bipolar can't be on strattera or any ADHD type meds. 

My son was dx'd bipolar based on the fact he goes manic with ANY SSRI's(antidepressants), and the violence, rages, etc.

You really need to get your son help. Have him admitted to a hospital for mental health eval. Here is the website you HAVE to go to. These people are experts with raising children just like yours.  bpkids.org
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_408801,1605
1612,Asperger's and Violence,"
        i am so sorry that you are having to deal with this, it is one of my worst fears as a mother.  i do not want to sound harsh but here goes anyway...i am no doctor but i did go to medical school (did not do residency) and know from my psych training that the act of killing before age 5 is almost always a sign of antisocial personality disorder.  he needs major help.  you need to find someone to help your son.  unfortunately this is not a disorder that can usual be treated with medications, he needs intense therapy.  i think he was mis diagnosed as aspergers.  i know many aspergers children and have never come across that level of violence before accept in people with sever mental problems including antisocial personality disorder.

 www.antisocial-personality-disorder.parentingtheatriskchild.com 

i wish you all the best with your son.  i hope yall can find the help and healing that he needs.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_219373,1605
1613,Asperger's and Violence,"
        My heart truly breaks for you and your incredibly difficult situation.  My husband is an Aspie along with my eldest daughter - who sometimes attacked her younger sister when she was a baby. However, gratefully, she only did it when angry, and did and does genuinely love her sister.  Counseling, EEG Neurofeedback, plus medications, and hypervigilence on my part got us through those years.  However, my situation wasn't anywhere near what yours is.  Your situation scares the hell out of me - I remember the neuropsychologist we saw years ago telling about the ""trifecta"" for a sociopath was - betting wetting, abusing animals, and setting fires. I don't know if your son does the first and last, but killing animals is a huge warning sign.  Please please protect the baby and do whatever is necessary to keep her safe, even if it means your son must live in a group home.  If there is any way you can get this boy EEG neurofeedback, I highly recommend it because it turned my daughter and husband around - and niether of them fly into rages anymore.  God bless you,
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_411562,1605
1614,Asperger's and Violence,"
        Hi there! All I have to say is hang in there and get that boy to a child psychiatrist who can prescribe him the meds he needs! My son not only has asbergers but an arachnoid cyst in the left temperol lobe of his brain. It was drained when he was in kindergarten and after the surgery we saw all sorts of changes in his behavior. He became mean and aggressive, and non compliant. He was put on a medication called Abilify. Let me tell you it changed our lives.... I didn't realize how much it was helping him until I took him off of it a year latter. HOLLY COW! He even said "" Mom can I have the blue pill back I feel so much better when I take that."" 
Now this is just our story it may not work for you..... I agree with everyone else.... keep the baby safe.... get the boy help.
Good luck, just know there are options, you are not alone or without help.
Hang in there.
   
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_414699,1605
1615,Asperger's and Violence,"
        I have two son's with Aspergers 18 and 12. Truly, things do change with the hormones and having a psychologist/psychiatrist and developmental pediatrician that cares is what has been great in our case. We are seen at Childrens Mercy Hospital in the Kansas City area. You have to be persistant and call every time there is a problem. Don't think you are being a pest. They won't know unless you tell them and you waste time in between appointments by not calling. The older of the boys does loose his temper but with age he takes redirection pretty well. Also, the boys joined a youth program in our church. They have been helpful once they knew what Aspergers is and how to help them integrate. Don't be afraid to ask for help and prayers for them. 
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_416432,1605
1616,Asperger's and Violence,"
        A related discussion, severe violent tendancies was started.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_699876,1605
1617,Asperger's and Violence,"
        A related discussion, Asperger and violence was started.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_1152298,1605
1618,Asperger's and Violence,"
        A related discussion, What can be done? was started.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_1271889,1605
1619,Asperger's and Violence,"
        A related discussion, A child on the receiving end of Spectrum Violence was started.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_1440710,1605
1620,Asperger's and Violence,"
        A related discussion, asperger's and violence was started.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Aspergers-and-Violence/show/409822,user_1665758,1605
1621,Autism Spectrum Disorder and Yeast,"
        Hi,
 I have been dealing with this same issue since my son was diagnosed at 2 yrs old with Autism. This article hit it on the nose. I took my son to several Gastro Dr.s and they said same thing, but to much controvery over the subject. So I went out on my own and found a Lab in CA who would perform the tests and they confirmed he had yeast overgrowth. I cut out 95% of the sugars and yeast products including all bread, milk, and most dairy. He gets Rice milk instead of Soy or Regular. He seems to tolerate this better than anything on the market. I also give him good yeast in yogurt from a herb store. This helps alot. Plus they do make Natural peanut butter and yeast free crackers. He, since this change has been more alert, behavior issues are nill to none and has stopped almost all stimulation activities. He has stopped vomiting and his stools are normal. His used to be very gritty like dirt and smell awful. Now, he does sometimes break out so we use Gentian Violet which is a natural herb you can get from pharmacy that is a anti fungal. Swab in mouth ( where it starts) and swab bottom areas. Its purple and stains so be careful. Use it only 3-4 days. Just remember all antibiotics will make it even worse so avoid use unless absolutely neccesary. Oh and as a side note I feed my son lots of watermelon now since I heard from a nutritionist its the most natural detoxifier on the market!!! about 1/2 cup a day. Hope this helps.
 
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism-Spectrum-Disorder-and-Yeast/show/416757,user_405402,1621
1622,Autism Spectrum Disorder and Yeast,"
        My Son is 3 and 1/2 year old. He is speech delay. I was diagnosed with hypothyroidism during my pregnancy where my son's thyroid seems to be fine. He also does facial tics some times and goes to Preschool 3 hours a day. He has no words. He some times says words randomly and totally unpredictable.

Some thing new I came across was, when ever he takes Pediasure in the morning before his school he seems to react very well. I tested this many times. The result is the same. For few weeks I give him Pediasure every day and those or the days I get good remarks. I gave a month break and started Pediasure again. the results are same. This strongly makes me feel that its some vitamin/mineral/protein that he is lacking which this pediasure is supplementing. Can some one help me here? what should/can I do now to find it?
-- SKV
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism-Spectrum-Disorder-and-Yeast/show/416757,user_407612,1621
1623,2 1/2 yr old needs help.,"
        The behavioral patterns that you describe for your son are congruent with a developmental delay diagnosis.  Individuals with developmental delays may engage in self-injuious head banging and stereotypy such as body rocking or spinning.  Over the last 30 years, significant progress has been made both in terms of treating problem behavior in individuals with developmental delays and in terms of promoting skill acquisition.  A critical factor to the success of your son in these areas is to make sure that he is recieving appropriate educational services.  I also recommend seeking out professionals who have experience in treating the behavior problems that you describe and beginning systematic behavioral intervention.  
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/2-1-2-yr-old-needs-help/show/411084,user_340676,1623
1624,2 1/2 yr old needs help.,"
        If you look at the Diagnostic Statistical Manual and the 3 factors of autism are:  delay in speech, delays in social interaction and odd or restricted interests.  I would ask for an evaluation for special education services.  I am from the US and have no idea how things work in N. Ireland but that is how things work here.  There are many places in England that conduct research and intervention in the field of autism.  Also, research says that if you have someone in your family in the autistic specturm, you can be more likely to have a child with autism.  I would go to your school district or agency which provides educational services and make a formal request, in writing, for a comprehensive evaluation for special education services.  
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/2-1-2-yr-old-needs-help/show/411084,user_401219,1623
1625,2 1/2 yr old needs help.,"
        Hi.
My name is yanti, I have 6,5 years daughter, Aini, that diagnostic with GDD. First time I knew somethingwrong with my daughter when she's 5 month. From that day she see the manykind of therapic, doctor etc. I have a suggestion for you, that's works on me. Pls take more time with your son. He's need you more than the other kids. If for the other kid you have 5 hours a day, for your son you most spend at leat 10 hours. Maybe.. its sound silly. But I proff it. My little Aini has more ""life"" annd ""growing"" when I am beside her intesively. I compare it when her situation, when I pay an expensive baby sister, and spend more time with the expert. Pls try this..., more... your love, more...your attention, more.....your kiss, more...your tears, more...your hope, more....your pray... + the expert hand (like the therapic, doctors etc) he can reach more than what he get now.  

Just for your information,  my liitle aini,  walk at 2,5 years,  talk at 4 years. Now in her 6,5 years old she can swimm, (her capability is on the 5 - 6 years) She like to help me clean the house.

And Pls. pls never compare your son with the other cildren. Its unfair. He has a special talent that noone have. Pls Love and except him like the way he is. 

I and my family pray for your son goodness. I know someday You can proud on him more than you can image. And I know someday he will put your name high with what he can reach off.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/2-1-2-yr-old-needs-help/show/411084,user_406951,1623
1626,Omer,"
        The great news is that you have arrived at a diagnosis early and have secured intervention at 2 years. The prognosis for children with autism is much better when appropriate intervention begins early. It is important for you to realize that there is no “quick fix” for autims. Applied Behavior Analysis is the only approach to the treatment of autism that has extensive empirical support, but this approach requires much hard work by children, parents, and ABA therapists. Do not be frustrated if you don’t see immediate improvement. It is also important for you to know that there is a national certification for behavior analysts to help provide consumers information regarding the training that clinicians have received. If one is available, I recommend that you seek the assistance of a Board Certified Behavior Analyst. Please visit the website of the Behavior Analysis Certification Board (http://www.bacb.com/) where you will find a directory of service providers. 

Many parents feel that they should try every available intervention to be sure that they have provided their child with every opportunity for improvement. But, it is important for you to become educated on those interventions for which there is research support, those that are likely to be ineffective or harmful, and those that are merely poorly understood. You may find it helpful to read the research reviews created by the research department here at The New England Center for Children (http://www.necc.org/research/newsletter.asp). These would be a starting place for collecting information about various approaches to autism treatment. Becoming an informed consumer may prevent you from wasting time (yours and your child’s) and resources on interventions with no research support.

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Omer/show/409738,user_340688,1626
1627,Omer,"
        I understand your fears, because we all have them with our special needs children.  There is no way to say how much your son will improve, but he is miles ahead of others because he has you for a Mom who appears to be trying everything she can to help him!  Hats off to you.  I will never understand the people who bury their head in the sand & refuse to even consider their child may have a ""condition"" for fear of labeling them.  Good luck on your journey, and know that you are not alone.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Omer/show/409738,user_347888,1626
1628,Omer,"
        Good for you getting him into SP, OT, and ABA so quickly!  Yes, many autistic children do improve with these types of therapy and some recover quicker than others.  Yes, there are some autistic children who may need assistance their entire lives.  I have seen some autistic children in the type of programs your child is in who progress very quickly from the start, some who don't progress at all and then begin to progress later on, and some who do not show signs of progress for many years and may need therapy for the rest of their life.  

As a mother of an autistic child, you are doing great!  You may be able to find autism support groups in your area; getting together with other mothers of autistic children can provide great friendship and support. 
As an ABA therapist, I would suggest that you learn as much about ABA as you can and watch your son's therapists at work with him.  See how they deal with his self-stimulatory (stymmy) behaviors so that you are able to shape them out of his every day life when he is not seeing therapists.  Sit in on some Speech sessions and use their techniques when you're alone with him.  He'll be able to get speech therapy with the SP Therapist and again at home or in the car with mom!
I have a client whose does 36-40 hours of ABA each week but when she is not with a therapist, her family allows her to stymm (rocking, hand flapping, etc.) almost non-stop without ever interferring.  It's hurting her progress.
I'm sure you are already very involved in your child's therapy and I just want to encourage you to remain involved! 

Be Blessed!
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Omer/show/409738,user_402487,1626
1629,Omer,"
        ABA, Speech and OT are great roads to take in terms of treating your child.  I agree with generi that you should sit in on a speech session if possible.  Doing the same for the ABA and OT sessions might be valuable too.  The behavior interventions used in ABA can be applied to your child's life outside of the ABA session.  Please keep a good eye on your child's diet.  New research has come out on boys with autism having thin bones and the GF-CF diet having determental effects on boys with autism.

Research Info:  
National Institute of Child Health and Human Development (NICHD) 

THIN BONES SEEN IN BOYS WITH AUTISM AND AUTISM SPECTRUM DISORDER
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Omer/show/409738,user_401219,1626
1630,Autism,"
        The term cure is controversial even when a person previously diagnosed with autism loses that diagnosis later in life.  Many prefer the term recovery. The only empirically-validated, effective intervention is teaching the child diagnosed with an autism spectrum disorder the skills they need to function independently using the tools of applied behavior analysis. Early intensive behavioral intervention has been shown to produce marked changes in the skill deficits and problem behavior associated with autism.  Some children have been noted to lose their diagnosis following a period of individualized instruction. 

The second question is a bit hard to understand but I'll assume you are referring to secretin injection.  Secretin is a hormone that exists naturally in the body and is involved in gastrointestinal functioning. It was reported in a medical journal that a single intravenous injection of secretin had resulted in substantial improvements in language and behavioral difficulties for three children diagnosed with autism. However, this was not a controlled study and the means of determining whether the injection had an effect was questionable. Strong scientific evidence has been growing that secretin has no clinically meaningful impact. 

Several recent studies have confirmed secretin’s failure to improve skill performance or behavior problems and have addressed some of the criticisms of earlier investigations. One criticism of several controlled studies has been that the children injected with secretin have not had gastrointestinal problems. A study, conducted by scientists from Harvard University’s Medical School and the University of California, looked at children diagnosed with autism who were also reported to have gastrointestinal difficulties (Lightdale et al., 2001). They found that secretin produced no increases in language or other social skills and no decreases in problem behavior. 

Another criticism has been that some children require multiple injections of secretin to show beneficial effects. A study by Roberts and colleagues (2001) investigated the effects of repeated injections of secretin relative to injections of a placebo with 64 children diagnosed with autism. They found no evidence that secretin was an effective treatment. They noted that both groups improved in receptive and expressive communication but that these gains “were likely attributable to familiarity with the testing situation, maturation, and/or ongoing behavioral interventions.” The study also found that the secretin injection was associated with: a rash for one child; a fever, rapid heartbeat, and vomiting for another child; an increase in irritability in 3 children; and, a flushing of the skin for 21% of the children who were injected with secretin. 

Lightdale, J.R., Hayer, C., Duer, A., Lind-White, C., Jenkins, S., Siegel, B., Elliot, G.R., & Heyman, M.B. (2001). Effects of intravenous secretin on language and behavior of children with autism and gastrointestinal symptoms: A single-blinded, open-label pilot study. Pediatrics, 108(5). URL:http://www.pediatrics.org/cgi/content/full/108/5/e90. 

Roberts, W., Weaver, L., Brian, J., Bryson, S., Emelianova, S., Griffiths, A., MacKinnon, B., Yim, C., Wolpin, J., & Koren, G. (2001). Repeated doses of porcine secretin in the treatment of autism: A randomized, placebo-controlled trial. Pediatrics, 107(5). URL:http://www.pediatrics.org/cgi/content/full/107/5/e71
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism/show/398169,user_340668,1630
1631,Autism,"
        There are other controversial treatments in autism without substantial scientific evidence:  GF/CF diets, chelation, etc.  The American Academy of Pediatrics and the Center for Disease Control have both not supported these controversial treatments.   As an educator, I believe it is important to pursue treatments validated by the medical and educational communities.  Applied Behavior Analysis is supported by long-term studies.  The TEACCH model also has evidence of effectiveness.  
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Autism/show/398169,user_401219,1630
1632,My 4 year old son's behavioral problems,"
        You are asking two important questions about your son's problem behavior.  One, can medication help.  Two, what else can be done to help him.  You are certainly not alone in having to deal with this.  These are questions that I get commonly and I have included below some comments that that were given to another parent that I hope might help you.

There are medications that have been shown to have a beneficial impact on problem behavior in some individuals.  If you plan on going this route, make sure you find a prescriber that has experience working with children like your son and make sure that you are comfortable with the plan for treatment and monitoring the effects of the medication.

Regarding the problem behavior, although medication can, in some cases, be effective in suppressing problem behavior, the intervention that has been shown to be most reliably effective is applied behavior analysis.  Over 20 years of rigorous experimental evidence has shown that children can learn appropriate alternatives to severe problem behavior given the right teaching arrangement.  Behavior analytic interventions typically involve identifying the situations that are most problematic for a child and the things that are most rewarding and systematically teaching a child more appropriate ways of handling problematic situations and of obtaining reinforcing things and events.  These interventions are individualized to the needs of the particular child and, with the right services, the prognosis for treatment of severe problem behavior can be quite good.  I recommend that you also look into identifying a board certified behavior analyst who has experience treating behavior problems exhibited by children like yours.  You could start at the certificant registry on the BCBA website: http://www.bacb.com/

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/My-4-year-old-sons-behavioral-problems/show/411694,user_340676,1632
1633,My 4 year old son's behavioral problems,"
        I have a 10 year old daugther with Asperger's, who was in trouble in preschool.  She was never violent, but wouldn't do what was asked of her, and yelled & screamed (she still does this).  It is so hard for these kids because they are so smart, & so bored with school.  Medications would work for about 2 weeks on my daugther, then she was back to her normal self.  I also didn't feel comfortable giving her the medication at such a young age.  I went to the school when she was 4 & told them she was reading at a 2nd grade level, was IQ tested at the top 1% of the population, and will not sit at a desk at school.  At that time, they really didn't know anything about Asperger's at my school, so they pooh poohed me, said I read to her a lot as a child & that is why she could read, & told me they wouldn't do anything different with her than any other kid.  Well, I knew that wasn't going to work, so I ended up homeschooling her until 3rd grade, when we finally figured out through her pediatrician that she had Asperger's.  We went back to the school & they then tested her & agreed, so she was able to receive special services then.  She is now in the 6th grade & not doing well at all (behaviorally).  Our school transferred her to another school after the Christmas break because they couldn't deal with her, & the new school, even though they have a program supposedly for Aspie's (there is only 1 other Aspie in the class), is not doing so well either.  I hate to sound like a downer here, but please know that you are not alone.  Since I was with my daughter 24/7 for the first 7 years of her life, I read every parenting book, tried every trick offered, was constantly accused of not disciplining her enough & that is why she is like she is, & was living in a constant state of extreme stress.  When I went to the school I felt that there were no answers for her.  They (the experts as they call themselves) made me feel like an insuperior idiot & they could ""fix"" her.  Now they have tried all their ""tricks"" and she is showing worse behaviors than ever.  So here I am back to where I was when I sent her to school thinking there are no answers for my daugther, & wondering what the heck we can do with her now.  I work outside of the home now & am not in a position to homeschool her again.  Sorry if I am going on & on, but I want you to know there are people out there that do know how you feel.  Unfortunately, we are far & few between.  Good luck to you.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/My-4-year-old-sons-behavioral-problems/show/411694,user_347888,1632
1634,My 4 year old son's behavioral problems,"
        My son is 6 1/2 years old.  Very bright, above grade levels in all subjects.  His parents are divorcing somewhat amicably.  We have shared custody and he sees us both regularly.  He has trouble keeping friends as he cannot sit still for even a minute.  He fidgets constantly unless he is focused on computer or Xbox (at his father's).  I limit his computer time to 1 hour and he becomes ENRAGED battling out for hours on end.  I reason, I entertain, arrange play dates, etc. he will not follow instructions if he does not want to do something.  The teacher says at school kids are hesitant to play with him as he often gets in trouble and they want no part of it.  He is so hyper.  He cannot sit still.  He recently (6 weeks or so) starting clearing his throat constantly.  He does it all through class and it is disruptive.  I have a pending appointment with mental health in hope of some direction.  I have not yet taken him to family doctor.  I am concerned he may have an underlying condition.  He can become so enraged he throws tantrums which include hitting me and walls, throwing himself on furniture, etc.  Any thoughts?
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/My-4-year-old-sons-behavioral-problems/show/411694,user_404086,1632
