,title,source,category,text,href,tokens
174,Simple Ways to Prevent Emergency Situations with Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"Police are called to the scene of an accident. The driver is unconscious. In the back seat is an 8-year-old boy with blood coming from his forehead. The officer first on the scene sees the driver is unresponsive and the boy in the back is just staring at him. “Are you OK young man?” the… Continue Reading
",https://www.autismparentingmagazine.com/ways-preventing-emergency-situations-autism/,"['police', 'are', 'called', 'to', 'the', 'scene', 'of', 'an', 'accident', 'the', 'driver', 'is', 'unconscious', 'in', 'the', 'back', 'seat', 'is', 'an', '8', 'year', 'old', 'boy', 'with', 'blood', 'coming', 'from', 'his', 'forehead', 'the', 'officer', 'first', 'on', 'the', 'scene', 'sees', 'the', 'driver', 'is', 'unresponsive', 'and', 'the', 'boy', 'in', 'the', 'back', 'is', 'just', 'staring', 'at', 'him', 'are', 'you', 'ok', 'young', 'man', 'the', 'continue', 'reading']"
175,4 Simple Ways Spouses Can Ensure Parenting Success with ASD,https://www.autismparentingmagazine.com/,category-autism-articles,"I am an avid reader.  I read tons of books and even more blogs.  As someone who considers himself to be a part of the special needs community, I often read a lot of blogs about special needs families.  Over the past two years, one of the things that I have discovered is that there… Continue Reading
",https://www.autismparentingmagazine.com/ensure-autism-parenting-success/,"['i', 'am', 'an', 'avid', 'reader', 'i', 'read', 'tons', 'of', 'books', 'and', 'even', 'more', 'blogs', 'as', 'someone', 'who', 'considers', 'himself', 'to', 'be', 'a', 'part', 'of', 'the', 'special', 'needs', 'community', 'i', 'often', 'read', 'a', 'lot', 'of', 'blogs', 'about', 'special', 'needs', 'families', 'over', 'the', 'past', 'two', 'years', 'one', 'of', 'the', 'things', 'that', 'i', 'have', 'discovered', 'is', 'that', 'there', 'continue', 'reading']"
176,False Confessions of People with Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"It was estimated in 2012 by the U.S. Department of Justice that 30% of prisoners have a form of a cognitive disability.  Autism was included within the list of cognitive disabilities; however, there were no data that specifically indicated how many people within the autism spectrum are in the prison system.  It has been proven… Continue Reading
",https://www.autismparentingmagazine.com/autism-false-crime-confessions/,"['it', 'was', 'estimated', 'in', '2012', 'by', 'the', 'u', 's', 'department', 'of', 'justice', 'that', '30', 'of', 'prisoners', 'have', 'a', 'form', 'of', 'a', 'cognitive', 'disability', 'autism', 'was', 'included', 'within', 'the', 'list', 'of', 'cognitive', 'disabilities', 'however', 'there', 'were', 'no', 'data', 'that', 'specifically', 'indicated', 'how', 'many', 'people', 'within', 'the', 'autism', 'spectrum', 'are', 'in', 'the', 'prison', 'system', 'it', 'has', 'been', 'proven', 'continue', 'reading']"
177,Ways to Survive ASD Parenting and Stay Thankful,https://www.autismparentingmagazine.com/,category-autism-articles,"I have four teenagers, and the youngest has autism.  Is survival possible?  Yes, it really is.  I know people who’ve come out on the other side sane.  Here are some survival strategies that have helped us stay the course of turning our woes into “whoas.” Listen to music. 80’s, disco, easy listening…create a playlist of… Continue Reading
",https://www.autismparentingmagazine.com/ways-survive-asd-parenting-stay-thankful/,"['i', 'have', 'four', 'teenagers', 'and', 'the', 'youngest', 'has', 'autism', 'is', 'survival', 'possible', 'yes', 'it', 'really', 'is', 'i', 'know', 'people', 'who', 've', 'come', 'out', 'on', 'the', 'other', 'side', 'sane', 'here', 'are', 'some', 'survival', 'strategies', 'that', 'have', 'helped', 'us', 'stay', 'the', 'course', 'of', 'turning', 'our', 'woes', 'into', 'whoas', 'listen', 'to', 'music', '80', 's', 'disco', 'easy', 'listening', 'create', 'a', 'playlist', 'of', 'continue', 'reading']"
178,I See You: Raising Neurotypical and Autistic Sisters with Love,https://www.autismparentingmagazine.com/,category-autism-articles,"When we brought my seven-year-old stepdaughter with autism spectrum disorder (ASD) to the hospital to see her new baby sister, her eyes filled with awe.  She sat gently at the foot of the bed, somewhat afraid to touch the wriggling squeaker in daddy’s arms. Throwing glances to my now-deflated belly and back to the wrapped… Continue Reading
",https://www.autismparentingmagazine.com/raising-neurotypical-and-autistic-sisters/,"['when', 'we', 'brought', 'my', 'seven', 'year', 'old', 'stepdaughter', 'with', 'autism', 'spectrum', 'disorder', 'asd', 'to', 'the', 'hospital', 'to', 'see', 'her', 'new', 'baby', 'sister', 'her', 'eyes', 'filled', 'with', 'awe', 'she', 'sat', 'gently', 'at', 'the', 'foot', 'of', 'the', 'bed', 'somewhat', 'afraid', 'to', 'touch', 'the', 'wriggling', 'squeaker', 'in', 'daddy', 's', 'arms', 'throwing', 'glances', 'to', 'my', 'now', 'deflated', 'belly', 'and', 'back', 'to', 'the', 'wrapped', 'continue', 'reading']"
179,How Do You Explain Autism? A Personal Look,https://www.autismparentingmagazine.com/,category-autism-articles,"“What’s his autism?” asks my son, whom I’ll call Caleb, as we are packing his bag for swim team practice. He’s talking about a school friend who, like him, is on the spectrum. “What do you think it is?” “Well,” he says, “he gets frustrated when the schedule changes, just like I used to.” “So… Continue Reading
",https://www.autismparentingmagazine.com/explaining-autism-personal-look/,"['what', 's', 'his', 'autism', 'asks', 'my', 'son', 'whom', 'i', 'll', 'call', 'caleb', 'as', 'we', 'are', 'packing', 'his', 'bag', 'for', 'swim', 'team', 'practice', 'he', 's', 'talking', 'about', 'a', 'school', 'friend', 'who', 'like', 'him', 'is', 'on', 'the', 'spectrum', 'what', 'do', 'you', 'think', 'it', 'is', 'well', 'he', 'says', 'he', 'gets', 'frustrated', 'when', 'the', 'schedule', 'changes', 'just', 'like', 'i', 'used', 'to', 'so', 'continue', 'reading']"
180,Fatherhood: The Powerful Bond with My Special Needs Son,https://www.autismparentingmagazine.com/,category-autism-articles,"Every year, my son’s aide makes me a Father’s Day card. She carefully cuts, colors, and shakily writes out “Happy Father’s Day” with what I assume is her non-dominant hand.  Then she signs his name and sends it home. When it’s given to me, I offer a huge smile and ask, “Lucas! Did you make… Continue Reading
",https://www.autismparentingmagazine.com/father-son-powerful-bond/,"['every', 'year', 'my', 'son', 's', 'aide', 'makes', 'me', 'a', 'father', 's', 'day', 'card', 'she', 'carefully', 'cuts', 'colors', 'and', 'shakily', 'writes', 'out', 'happy', 'father', 's', 'day', 'with', 'what', 'i', 'assume', 'is', 'her', 'non', 'dominant', 'hand', 'then', 'she', 'signs', 'his', 'name', 'and', 'sends', 'it', 'home', 'when', 'it', 's', 'given', 'to', 'me', 'i', 'offer', 'a', 'huge', 'smile', 'and', 'ask', 'lucas', 'did', 'you', 'make', 'continue', 'reading']"
181,A Child with a Disability in a Cold World,https://www.autismparentingmagazine.com/,category-autism-articles,"He needs to learn to order his own food—something that is easy for most, but not easy for him.  So you drive up to a fast food restaurant and roll down his window. He orders. The drive-up server does not understand him.  She asks him to repeat.  You have to prompt him.  He repeats his… Continue Reading
",https://www.autismparentingmagazine.com/child-disability-cold-world/,"['he', 'needs', 'to', 'learn', 'to', 'order', 'his', 'own', 'food', 'something', 'that', 'is', 'easy', 'for', 'most', 'but', 'not', 'easy', 'for', 'him', 'so', 'you', 'drive', 'up', 'to', 'a', 'fast', 'food', 'restaurant', 'and', 'roll', 'down', 'his', 'window', 'he', 'orders', 'the', 'drive', 'up', 'server', 'does', 'not', 'understand', 'him', 'she', 'asks', 'him', 'to', 'repeat', 'you', 'have', 'to', 'prompt', 'him', 'he', 'repeats', 'his', 'continue', 'reading']"
182,A Private Look at Autism and Motherhood,https://www.autismparentingmagazine.com/,category-autism-articles,"Sometimes life is too much. I feel this way. Of course, she feels this way too. How am I supposed to instill in my girl a capacity for dignity and self-respect, while I also acknowledge her requisite burden of crippling unease? I must be her example.  I’m duty-bound to set a precedent. Not always sure… Continue Reading
",https://www.autismparentingmagazine.com/a-look-at-autism-motherhood/,"['sometimes', 'life', 'is', 'too', 'much', 'i', 'feel', 'this', 'way', 'of', 'course', 'she', 'feels', 'this', 'way', 'too', 'how', 'am', 'i', 'supposed', 'to', 'instill', 'in', 'my', 'girl', 'a', 'capacity', 'for', 'dignity', 'and', 'self', 'respect', 'while', 'i', 'also', 'acknowledge', 'her', 'requisite', 'burden', 'of', 'crippling', 'unease', 'i', 'must', 'be', 'her', 'example', 'i', 'm', 'duty', 'bound', 'to', 'set', 'a', 'precedent', 'not', 'always', 'sure', 'continue', 'reading']"
183,I Can Hear You with My Heart,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism is easy to misunderstand, misinterpret, and mislead. My son is the master of disguise, and the best way to understand our kids is to assume nothing. That is, assume only that they are kids, children, teens—silly, loving, intelligent—and, well, simply put, no different than any other kid. Everything I have been told about autism… Continue Reading
",https://www.autismparentingmagazine.com/i-can-hear-you-with-my-heart/,"['autism', 'is', 'easy', 'to', 'misunderstand', 'misinterpret', 'and', 'mislead', 'my', 'son', 'is', 'the', 'master', 'of', 'disguise', 'and', 'the', 'best', 'way', 'to', 'understand', 'our', 'kids', 'is', 'to', 'assume', 'nothing', 'that', 'is', 'assume', 'only', 'that', 'they', 'are', 'kids', 'children', 'teens', 'silly', 'loving', 'intelligent', 'and', 'well', 'simply', 'put', 'no', 'different', 'than', 'any', 'other', 'kid', 'everything', 'i', 'have', 'been', 'told', 'about', 'autism', 'continue', 'reading']"
184,Raising a Creative Genius on the Autism Spectrum,https://www.autismparentingmagazine.com/,category-autism-articles,"My son, Colin, blows me away every day.  He is 28 years old and was diagnosed with Asperger’s syndrome at a young age—back when the relatively unknown syndrome was still stuck in a cul-de-sac of uncertainty.  Now, Asperger’s syndrome is everywhere—in mainstream TV, movies, comic books, and scores of blogs and websites. We spent Colin’s… Continue Reading
",https://www.autismparentingmagazine.com/raising-creative-genius-child/,"['my', 'son', 'colin', 'blows', 'me', 'away', 'every', 'day', 'he', 'is', '28', 'years', 'old', 'and', 'was', 'diagnosed', 'with', 'asperger', 's', 'syndrome', 'at', 'a', 'young', 'age', 'back', 'when', 'the', 'relatively', 'unknown', 'syndrome', 'was', 'still', 'stuck', 'in', 'a', 'cul', 'de', 'sac', 'of', 'uncertainty', 'now', 'asperger', 's', 'syndrome', 'is', 'everywhere', 'in', 'mainstream', 'tv', 'movies', 'comic', 'books', 'and', 'scores', 'of', 'blogs', 'and', 'websites', 'we', 'spent', 'colin', 's', 'continue', 'reading']"
185,Navigating the Abyss of Autism On the Spectrum,https://www.autismparentingmagazine.com/,category-autism-articles,"My name is James Link. I am 21 years old and was diagnosed with autism spectrum disorder (ASD) twice. My mom wanted these two different diagnoses so we would be better able to plan for my education and future. The diagnostic process was very different both times. My mom suspected that I had autism because… Continue Reading
",https://www.autismparentingmagazine.com/navigating-abyss-autism-spectrum/,"['my', 'name', 'is', 'james', 'link', 'i', 'am', '21', 'years', 'old', 'and', 'was', 'diagnosed', 'with', 'autism', 'spectrum', 'disorder', 'asd', 'twice', 'my', 'mom', 'wanted', 'these', 'two', 'different', 'diagnoses', 'so', 'we', 'would', 'be', 'better', 'able', 'to', 'plan', 'for', 'my', 'education', 'and', 'future', 'the', 'diagnostic', 'process', 'was', 'very', 'different', 'both', 'times', 'my', 'mom', 'suspected', 'that', 'i', 'had', 'autism', 'because', 'continue', 'reading']"
186,Hold That Face: How to Stay Calm When Life Gets Tough,https://www.autismparentingmagazine.com/,category-autism-articles,"People seemed to freeze in their movements as my son, Frankie, ran through the parking lot screaming “Nooo!”  I avoided eye contact and hurried to catch him before we provided the store’s entertainment for the day.  I tried not to show fear and kept a straight face as I hurried to catch him.  If I… Continue Reading
",https://www.autismparentingmagazine.com/stay-calm-when-life-gets-tough/,"['people', 'seemed', 'to', 'freeze', 'in', 'their', 'movements', 'as', 'my', 'son', 'frankie', 'ran', 'through', 'the', 'parking', 'lot', 'screaming', 'nooo', 'i', 'avoided', 'eye', 'contact', 'and', 'hurried', 'to', 'catch', 'him', 'before', 'we', 'provided', 'the', 'store', 's', 'entertainment', 'for', 'the', 'day', 'i', 'tried', 'not', 'to', 'show', 'fear', 'and', 'kept', 'a', 'straight', 'face', 'as', 'i', 'hurried', 'to', 'catch', 'him', 'if', 'i', 'continue', 'reading']"
187,"Please Understand, I’m Not a Supermom",https://www.autismparentingmagazine.com/,category-autism-articles,"I’m not a supermom, but I get that a lot. Having a child with autism does not make me one.  Please let me be weak and cry, let me make mistakes and let my guard down, and let me just be a mom, a wife, and a woman—not a “super” someone. The day my son… Continue Reading
",https://www.autismparentingmagazine.com/please-understand-im-not-supermom/,"['i', 'm', 'not', 'a', 'supermom', 'but', 'i', 'get', 'that', 'a', 'lot', 'having', 'a', 'child', 'with', 'autism', 'does', 'not', 'make', 'me', 'one', 'please', 'let', 'me', 'be', 'weak', 'and', 'cry', 'let', 'me', 'make', 'mistakes', 'and', 'let', 'my', 'guard', 'down', 'and', 'let', 'me', 'just', 'be', 'a', 'mom', 'a', 'wife', 'and', 'a', 'woman', 'not', 'a', 'super', 'someone', 'the', 'day', 'my', 'son', 'continue', 'reading']"
188,Charis Hills Camp Provides Summer Fun for Kids with Learning Differences,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism Parenting Magazine is thrilled to provide an exclusive video interview this month by Debi Taylor with Colleen Southard of Charis Hills, a unique Summer Camp near the Dallas/Fort Worth area for kids with learning differences and social difficulties such as ADD, ADHD, High-Functioning Autism, Asperger’s disorder, and other special needs. Charis Hills is dedicated… Continue Reading
",https://www.autismparentingmagazine.com/charis-hills-summer-camp/,"['autism', 'parenting', 'magazine', 'is', 'thrilled', 'to', 'provide', 'an', 'exclusive', 'video', 'interview', 'this', 'month', 'by', 'debi', 'taylor', 'with', 'colleen', 'southard', 'of', 'charis', 'hills', 'a', 'unique', 'summer', 'camp', 'near', 'the', 'dallas', 'fort', 'worth', 'area', 'for', 'kids', 'with', 'learning', 'differences', 'and', 'social', 'difficulties', 'such', 'as', 'add', 'adhd', 'high', 'functioning', 'autism', 'asperger', 's', 'disorder', 'and', 'other', 'special', 'needs', 'charis', 'hills', 'is', 'dedicated', 'continue', 'reading']"
189,We Rock the Spectrum Gym Interview,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism Parenting Magazine is thrilled to provide readers with highlights from a recent interview by Debi Taylor with Dina Kimmel, CEO and founder of We Rock the Spectrum Kid’s Gym. This extraordinary gym provides a safe, nurturing, and exciting environment to foster learning, exploration and safe sensory experiences. Through the nonprofit known as My Brother… Continue Reading
",https://www.autismparentingmagazine.com/rock-spectrum-gym-interview/,"['autism', 'parenting', 'magazine', 'is', 'thrilled', 'to', 'provide', 'readers', 'with', 'highlights', 'from', 'a', 'recent', 'interview', 'by', 'debi', 'taylor', 'with', 'dina', 'kimmel', 'ceo', 'and', 'founder', 'of', 'we', 'rock', 'the', 'spectrum', 'kid', 's', 'gym', 'this', 'extraordinary', 'gym', 'provides', 'a', 'safe', 'nurturing', 'and', 'exciting', 'environment', 'to', 'foster', 'learning', 'exploration', 'and', 'safe', 'sensory', 'experiences', 'through', 'the', 'nonprofit', 'known', 'as', 'my', 'brother', 'continue', 'reading']"
190,Interview with Dr. Maria Wynne,https://www.autismparentingmagazine.com/,category-autism-articles,"Interview with Dr. Maria Wynne Leslie Burby: Hi, thanks for joining me, I’m Leslie Burby, editor-in-chief of Autism Parenting Magazine and today we are here with Dr. Maria Wynne of Wynne Solutions and today we are going to talk about Tele-health. Thanks for joining me today doctor. Dr. Maria Wynne: Thanks for having me. Leslie… Continue Reading
",https://www.autismparentingmagazine.com/interview-dr-maria-wynne/,"['interview', 'with', 'dr', 'maria', 'wynne', 'leslie', 'burby', 'hi', 'thanks', 'for', 'joining', 'me', 'i', 'm', 'leslie', 'burby', 'editor', 'in', 'chief', 'of', 'autism', 'parenting', 'magazine', 'and', 'today', 'we', 'are', 'here', 'with', 'dr', 'maria', 'wynne', 'of', 'wynne', 'solutions', 'and', 'today', 'we', 'are', 'going', 'to', 'talk', 'about', 'tele', 'health', 'thanks', 'for', 'joining', 'me', 'today', 'doctor', 'dr', 'maria', 'wynne', 'thanks', 'for', 'having', 'me', 'leslie', 'continue', 'reading']"
191,Issue 19 – Power of Language,https://www.autismparentingmagazine.com/,category-magazine-issues,"Editor’s Letter It has been a tough month for the autism community being cast in a negative light.  Choosing which language to use is extremely important!  In the past month, someone commented on how we should stop using the term Asperger’s because it doesn’t exist anymore. To that I would like to explain: 1. I… Continue Reading
",https://www.autismparentingmagazine.com/issue-19-power-language/,"['editor', 's', 'letter', 'it', 'has', 'been', 'a', 'tough', 'month', 'for', 'the', 'autism', 'community', 'being', 'cast', 'in', 'a', 'negative', 'light', 'choosing', 'which', 'language', 'to', 'use', 'is', 'extremely', 'important', 'in', 'the', 'past', 'month', 'someone', 'commented', 'on', 'how', 'we', 'should', 'stop', 'using', 'the', 'term', 'asperger', 's', 'because', 'it', 'doesn', 't', 'exist', 'anymore', 'to', 'that', 'i', 'would', 'like', 'to', 'explain', '1', 'i', 'continue', 'reading']"
192,Issue 18 – Potty Training,https://www.autismparentingmagazine.com/,category-magazine-issues,"Editor’s Letter Dear Readers, I’m not sure if Screen-Free Week is an American thing to get children away from watching TV and playing video games or if it is worldwide, but my children have been challenged by their school to get creative to keep all their screens (iPad, tablet, computer, and television) off.  One day… Continue Reading
",https://www.autismparentingmagazine.com/issue-18-potty-training/,"['editor', 's', 'letter', 'dear', 'readers', 'i', 'm', 'not', 'sure', 'if', 'screen', 'free', 'week', 'is', 'an', 'american', 'thing', 'to', 'get', 'children', 'away', 'from', 'watching', 'tv', 'and', 'playing', 'video', 'games', 'or', 'if', 'it', 'is', 'worldwide', 'but', 'my', 'children', 'have', 'been', 'challenged', 'by', 'their', 'school', 'to', 'get', 'creative', 'to', 'keep', 'all', 'their', 'screens', 'ipad', 'tablet', 'computer', 'and', 'television', 'off', 'one', 'day', 'continue', 'reading']"
193,Signing Autistic Lives – Podcast 9,https://www.autismparentingmagazine.com/,category-podcast,"Sign Language as a form of communication for Autisic children is discussed in this interview with Candice Chaktoura. Leslie: Thank you for joining us today I’m Leslie Burby, Editor of Autism Parenting Magazine and today we are here with Candice Chaktoura, she is the creator of Signing Autistic Lives. Thank you for joining us today,… Continue Reading
",https://www.autismparentingmagazine.com/signing-autistic-lives-podcast-9/,"['sign', 'language', 'as', 'a', 'form', 'of', 'communication', 'for', 'autisic', 'children', 'is', 'discussed', 'in', 'this', 'interview', 'with', 'candice', 'chaktoura', 'leslie', 'thank', 'you', 'for', 'joining', 'us', 'today', 'i', 'm', 'leslie', 'burby', 'editor', 'of', 'autism', 'parenting', 'magazine', 'and', 'today', 'we', 'are', 'here', 'with', 'candice', 'chaktoura', 'she', 'is', 'the', 'creator', 'of', 'signing', 'autistic', 'lives', 'thank', 'you', 'for', 'joining', 'us', 'today', 'continue', 'reading']"
194,Treating Sensory Processing Issues with Bill Mueller – Podcast 7,https://www.autismparentingmagazine.com/,category-podcast,"We discuss treating Sensory Processing Issues using Sound Therapy. Bill Mueller has pioneered an incredible set of technology that can be used to treat Sensory Issues. Mark: My name is Mark Blakey and I’m here today with Bill Mueller and he is an expert of Sensory Processing Disorder. He has a very interesting career history,… Continue Reading
",https://www.autismparentingmagazine.com/interview-billmueller/,"['we', 'discuss', 'treating', 'sensory', 'processing', 'issues', 'using', 'sound', 'therapy', 'bill', 'mueller', 'has', 'pioneered', 'an', 'incredible', 'set', 'of', 'technology', 'that', 'can', 'be', 'used', 'to', 'treat', 'sensory', 'issues', 'mark', 'my', 'name', 'is', 'mark', 'blakey', 'and', 'i', 'm', 'here', 'today', 'with', 'bill', 'mueller', 'and', 'he', 'is', 'an', 'expert', 'of', 'sensory', 'processing', 'disorder', 'he', 'has', 'a', 'very', 'interesting', 'career', 'history', 'continue', 'reading']"
195,An interview with Janet Grillo Producer of the Fly Away Movie – Podcast 6,https://www.autismparentingmagazine.com/,category-podcast,"Janet Grillo is the  producer of the Movie: Fly Away, based on her own story about bringing up her severely Autistic teenage daughter. In this interview, Leslie talks to her about  it’s a story about her reasons for making the movie. You can read the full transcript of the movie here Continue Reading
",https://www.autismparentingmagazine.com/interview-janet-grillo/,"['janet', 'grillo', 'is', 'the', 'producer', 'of', 'the', 'movie', 'fly', 'away', 'based', 'on', 'her', 'own', 'story', 'about', 'bringing', 'up', 'her', 'severely', 'autistic', 'teenage', 'daughter', 'in', 'this', 'interview', 'leslie', 'talks', 'to', 'her', 'about', 'it', 's', 'a', 'story', 'about', 'her', 'reasons', 'for', 'making', 'the', 'movie', 'you', 'can', 'read', 'the', 'full', 'transcript', 'of', 'the', 'movie', 'here', 'continue', 'reading']"
196,"An interview with Bushy Van Eck, Author of Prisoners of Our Minds – Podcast number 5",https://www.autismparentingmagazine.com/,category-podcast,"Leslie Burby: Hi, I am Leslie Burby, Editor in Chief of Autism Parenting Magazine, and I am here with Bushy Van Eck.Thank you so much for joining me today. Bushy Van Eck: Thanks Leslie, thank you for inviting me, I treat it as a great honor to be on your show.   LB: Thank you… Continue Reading
",https://www.autismparentingmagazine.com/interview-bushy-van-eck/,"['leslie', 'burby', 'hi', 'i', 'am', 'leslie', 'burby', 'editor', 'in', 'chief', 'of', 'autism', 'parenting', 'magazine', 'and', 'i', 'am', 'here', 'with', 'bushy', 'van', 'eck', 'thank', 'you', 'so', 'much', 'for', 'joining', 'me', 'today', 'bushy', 'van', 'eck', 'thanks', 'leslie', 'thank', 'you', 'for', 'inviting', 'me', 'i', 'treat', 'it', 'as', 'a', 'great', 'honor', 'to', 'be', 'on', 'your', 'show', 'lb', 'thank', 'you', 'continue', 'reading']"
197,Exposing Autism Speaks – Podcast 4,https://www.autismparentingmagazine.com/,category-autism-advocacy,"  We started this magazine to help parents, sort through all the information. When my children were diagnosed by autism, I was scared and overwhelmed, there’s a lot of information out there and it’s hard to know what to trust and what to believe in. So there is an approach in us to help form… Continue Reading
",https://www.autismparentingmagazine.com/exposing-autism-speaks-podcast-4/,"['we', 'started', 'this', 'magazine', 'to', 'help', 'parents', 'sort', 'through', 'all', 'the', 'information', 'when', 'my', 'children', 'were', 'diagnosed', 'by', 'autism', 'i', 'was', 'scared', 'and', 'overwhelmed', 'there', 's', 'a', 'lot', 'of', 'information', 'out', 'there', 'and', 'it', 's', 'hard', 'to', 'know', 'what', 'to', 'trust', 'and', 'what', 'to', 'believe', 'in', 'so', 'there', 'is', 'an', 'approach', 'in', 'us', 'to', 'help', 'form', 'continue', 'reading']"
198,Simple Tips for Conquering Potty Time with ASD,https://www.autismparentingmagazine.com/,category-autism-articles,"As a parent to a child with autism, I am all too familiar with the challenges that come along with the diagnosis. We both know how difficult it is for a child with autism to break away from their normal routine, much less learn a new skill that is required to thrive out in the… Continue Reading
",https://www.autismparentingmagazine.com/potty-time-tips/,"['as', 'a', 'parent', 'to', 'a', 'child', 'with', 'autism', 'i', 'am', 'all', 'too', 'familiar', 'with', 'the', 'challenges', 'that', 'come', 'along', 'with', 'the', 'diagnosis', 'we', 'both', 'know', 'how', 'difficult', 'it', 'is', 'for', 'a', 'child', 'with', 'autism', 'to', 'break', 'away', 'from', 'their', 'normal', 'routine', 'much', 'less', 'learn', 'a', 'new', 'skill', 'that', 'is', 'required', 'to', 'thrive', 'out', 'in', 'the', 'continue', 'reading']"
199,Using Lego and other visual supports to help Autistic children understand emotions,https://www.autismparentingmagazine.com/,category-autism-articles,"For many children on the autism spectrum, reading facial expressions is a daily struggle.  Is my teacher happy with me or irritated?  Is my sister worried or is she sad? Many children with autism can have a difficult time determining what other people are thinking and feeling, and because of this, struggle to partake in… Continue Reading
",https://www.autismparentingmagazine.com/lego-and-emotions/,"['for', 'many', 'children', 'on', 'the', 'autism', 'spectrum', 'reading', 'facial', 'expressions', 'is', 'a', 'daily', 'struggle', 'is', 'my', 'teacher', 'happy', 'with', 'me', 'or', 'irritated', 'is', 'my', 'sister', 'worried', 'or', 'is', 'she', 'sad', 'many', 'children', 'with', 'autism', 'can', 'have', 'a', 'difficult', 'time', 'determining', 'what', 'other', 'people', 'are', 'thinking', 'and', 'feeling', 'and', 'because', 'of', 'this', 'struggle', 'to', 'partake', 'in', 'continue', 'reading']"
200,A Best Practice Guide to Assessment and Intervention for Autism and Asperger Syndrome in Schools,https://www.autismparentingmagazine.com/,category-autism-therapy,"A Best Practice Guide to Assessment and Intervention for Autism and Asperger Syndrome in Schools continues to be a gold standard autism resource for parents and practitioners. Written by Lee A. Wilkinson, PhD, a practicing school psychologist, this authoritative, yet accessible award-winning text provides step-by-step guidance for screening, assessing, and educating children at-risk for autism spectrum disorders (ASD). Grounded… Continue Reading
",https://www.autismparentingmagazine.com/practice-guide-assessment-intervention-autism-asperger-syndrome-schools/,"['a', 'best', 'practice', 'guide', 'to', 'assessment', 'and', 'intervention', 'for', 'autism', 'and', 'asperger', 'syndrome', 'in', 'schools', 'continues', 'to', 'be', 'a', 'gold', 'standard', 'autism', 'resource', 'for', 'parents', 'and', 'practitioners', 'written', 'by', 'lee', 'a', 'wilkinson', 'phd', 'a', 'practicing', 'school', 'psychologist', 'this', 'authoritative', 'yet', 'accessible', 'award', 'winning', 'text', 'provides', 'step', 'by', 'step', 'guidance', 'for', 'screening', 'assessing', 'and', 'educating', 'children', 'at', 'risk', 'for', 'autism', 'spectrum', 'disorders', 'asd', 'grounded', 'continue', 'reading']"
201,Book in the Spotlight: Grace Figures Out School,https://www.autismparentingmagazine.com/,category-autism-books,"Grace Figures Out School by Leslie Burby   One of the biggest struggles I face as a parent with children on the spectrum is the judgmental comments that are frequently tossed my way.  This children’s book was inspired by my daughter with Asperger’s when she was told to “throw out her ice cream cone” and… Continue Reading
",https://www.autismparentingmagazine.com/grace-figures-school/,"['grace', 'figures', 'out', 'school', 'by', 'leslie', 'burby', 'one', 'of', 'the', 'biggest', 'struggles', 'i', 'face', 'as', 'a', 'parent', 'with', 'children', 'on', 'the', 'spectrum', 'is', 'the', 'judgmental', 'comments', 'that', 'are', 'frequently', 'tossed', 'my', 'way', 'this', 'children', 's', 'book', 'was', 'inspired', 'by', 'my', 'daughter', 'with', 'asperger', 's', 'when', 'she', 'was', 'told', 'to', 'throw', 'out', 'her', 'ice', 'cream', 'cone', 'and', 'continue', 'reading']"
202,Book Review by Trev’s mom,https://www.autismparentingmagazine.com/,category-autism-books,"Rules by Cynthia Lord   The book is very well structured.  The flow is easy to read.  I seldom read a book in one day, but did with this one.  This book was on target and families who live with Autism can certainly relate to the life situations in this story.  The story was told… Continue Reading
",https://www.autismparentingmagazine.com/book-review-trevs-mom/,"['rules', 'by', 'cynthia', 'lord', 'the', 'book', 'is', 'very', 'well', 'structured', 'the', 'flow', 'is', 'easy', 'to', 'read', 'i', 'seldom', 'read', 'a', 'book', 'in', 'one', 'day', 'but', 'did', 'with', 'this', 'one', 'this', 'book', 'was', 'on', 'target', 'and', 'families', 'who', 'live', 'with', 'autism', 'can', 'certainly', 'relate', 'to', 'the', 'life', 'situations', 'in', 'this', 'story', 'the', 'story', 'was', 'told', 'continue', 'reading']"
203,Book in the Spotlight: Editorial Review of Raising Cubby by John Elder Robison,https://www.autismparentingmagazine.com/,category-autism-books,"Raising Cubby by John Elder Robison   I have to say that I was eager to read Raising Cubby and felt honored that Random House was kind enough to send me a copy to review John Elder Robison’s latest masterpiece. Here is my review without divulging too much of his story… Another interesting and captivating… Continue Reading
",https://www.autismparentingmagazine.com/book-spotlight-editorial-review-raising-cubby-john-elder-robison/,"['raising', 'cubby', 'by', 'john', 'elder', 'robison', 'i', 'have', 'to', 'say', 'that', 'i', 'was', 'eager', 'to', 'read', 'raising', 'cubby', 'and', 'felt', 'honored', 'that', 'random', 'house', 'was', 'kind', 'enough', 'to', 'send', 'me', 'a', 'copy', 'to', 'review', 'john', 'elder', 'robison', 's', 'latest', 'masterpiece', 'here', 'is', 'my', 'review', 'without', 'divulging', 'too', 'much', 'of', 'his', 'story', 'another', 'interesting', 'and', 'captivating', 'continue', 'reading']"
